name,surname,job,URI
ROBERTO,MORRA DI LAVRIANO E DELLA MONTÀ,1,http://dati.camera.it/ocd/persona.rdf/pr3146
LUIGI ALFONSO,MICELI,1,http://dati.camera.it/ocd/persona.rdf/pr3267
LUIGI ALFONSO,MICELI,0,http://dati.camera.it/ocd/persona.rdf/pr3267
NUNZIO,NASI,1,http://dati.camera.it/ocd/persona.rdf/pr3325
GIOVANNI,NICOTERA,1,http://dati.camera.it/ocd/persona.rdf/pr3346
CARLO FRANCESCO,FERRARIS,1,http://dati.camera.it/ocd/persona.rdf/pr2348
MAGGIORINO,FERRARIS,1,http://dati.camera.it/ocd/persona.rdf/pr2352
GASPARE,FINALI,2,http://dati.camera.it/ocd/persona.rdf/pr2373
GASPARE,FINALI,0,http://dati.camera.it/ocd/persona.rdf/pr2373
LUIGI FEDERICO,MENABREA,2,http://dati.camera.it/ocd/persona.rdf/pr241
GIUSEPPE,GADDA,2,http://dati.camera.it/ocd/persona.rdf/pr2439
ALESSANDRO,FORTIS,0,http://dati.camera.it/ocd/persona.rdf/pr2520
ALESSANDRO,FORTIS,1,http://dati.camera.it/ocd/persona.rdf/pr2520
GIUSTINO,FORTUNATO,1,http://dati.camera.it/ocd/persona.rdf/pr2522
GIOVANNI,GIOLITTI,0,http://dati.camera.it/ocd/persona.rdf/pr2546
GIOVANNI,GIOLITTI,1,http://dati.camera.it/ocd/persona.rdf/pr2546
MATTEO RENATO,IMBRIANI POERIO,1,http://dati.camera.it/ocd/persona.rdf/pr2809
LUIGI,LUZZATTI,1,http://dati.camera.it/ocd/persona.rdf/pr2864
MARCO,MINGHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3028
LUIGI,NAZARI DI CALABIANA,2,http://dati.camera.it/ocd/persona.rdf/pr10019
ORESTE,BARATIERI,1,http://dati.camera.it/ocd/persona.rdf/pr1056
GIOVANNI,BARRACCO,2,http://dati.camera.it/ocd/persona.rdf/pr1071
GIOVANNI,BOVIO,1,http://dati.camera.it/ocd/persona.rdf/pr1296
ADEODATO,BONASI,1,http://dati.camera.it/ocd/persona.rdf/pr1365
BRUNO,CHIMIRRI,1,http://dati.camera.it/ocd/persona.rdf/pr1686
FELICE,CAVALLOTTI,1,http://dati.camera.it/ocd/persona.rdf/pr1713
ANDREA,COSTA,1,http://dati.camera.it/ocd/persona.rdf/pr1898
AGOSTINO,DEPRETIS,0,http://dati.camera.it/ocd/persona.rdf/pr2204
AGOSTINO,DEPRETIS,1,http://dati.camera.it/ocd/persona.rdf/pr2204
LEOPOLDO,FRANCHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr2219
