name,surname,job,URI
ROBERTO,MORRA DI LAVRIANO E DELLA MONTÀ,2,http://dati.camera.it/ocd/persona.rdf/pr3146
LUIGI ALFONSO,MICELI,1,http://dati.camera.it/ocd/persona.rdf/pr3267
LUIGI ALFONSO,MICELI,0,http://dati.camera.it/ocd/persona.rdf/pr3267
NUNZIO,NASI,1,http://dati.camera.it/ocd/persona.rdf/pr3325
GIOVANNI,NICOTERA,1,http://dati.camera.it/ocd/persona.rdf/pr3346
GIOVANNI,NICOTERA,0,http://dati.camera.it/ocd/persona.rdf/pr3346
MAGGIORINO,FERRARIS,1,http://dati.camera.it/ocd/persona.rdf/pr2352
GASPARE,FINALI,2,http://dati.camera.it/ocd/persona.rdf/pr2373
GASPARE,FINALI,0,http://dati.camera.it/ocd/persona.rdf/pr2373
LUIGI FEDERICO,MENABREA,2,http://dati.camera.it/ocd/persona.rdf/pr241
GIUSEPPE,GADDA,2,http://dati.camera.it/ocd/persona.rdf/pr2439
ALESSANDRO,FORTIS,0,http://dati.camera.it/ocd/persona.rdf/pr2520
ALESSANDRO,FORTIS,1,http://dati.camera.it/ocd/persona.rdf/pr2520
GIUSTINO,FORTUNATO,1,http://dati.camera.it/ocd/persona.rdf/pr2522
GIOVANNI,GIOLITTI,0,http://dati.camera.it/ocd/persona.rdf/pr2546
GIOVANNI,GIOLITTI,1,http://dati.camera.it/ocd/persona.rdf/pr2546
MATTEO RENATO,IMBRIANI POERIO,1,http://dati.camera.it/ocd/persona.rdf/pr2809
LUIGI,LUZZATTI,0,http://dati.camera.it/ocd/persona.rdf/pr2864
LUIGI,LUZZATTI,1,http://dati.camera.it/ocd/persona.rdf/pr2864
LUIGI,NAZARI DI CALABIANA,2,http://dati.camera.it/ocd/persona.rdf/pr10019
ORESTE,BARATIERI,1,http://dati.camera.it/ocd/persona.rdf/pr1056
GIOVANNI,BARRACCO,2,http://dati.camera.it/ocd/persona.rdf/pr1071
GIOVANNI,BOVIO,1,http://dati.camera.it/ocd/persona.rdf/pr1296
ADEODATO,BONASI,1,http://dati.camera.it/ocd/persona.rdf/pr1365
CARLO,ACQUAVIVA D'ARAGONA,2,http://dati.camera.it/ocd/persona.rdf/pr14
BRUNO,CHIMIRRI,0,http://dati.camera.it/ocd/persona.rdf/pr1686
BRUNO,CHIMIRRI,1,http://dati.camera.it/ocd/persona.rdf/pr1686
FELICE,CAVALLOTTI,1,http://dati.camera.it/ocd/persona.rdf/pr1713
ANDREA,COSTA,1,http://dati.camera.it/ocd/persona.rdf/pr1898
LEOPOLDO,FRANCHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr2219
SALVATORE,BARZILAI,1,http://dati.camera.it/ocd/persona.rdf/pr1078
VINCENZO STEFANO,BREDA,2,http://dati.camera.it/ocd/persona.rdf/pr1150
BENEDETTO,BRIN,0,http://dati.camera.it/ocd/persona.rdf/pr1162
BENEDETTO,BRIN,1,http://dati.camera.it/ocd/persona.rdf/pr1162
ATTILIO,BRUNIALTI,1,http://dati.camera.it/ocd/persona.rdf/pr1192
PAOLO,BOSELLI,1,http://dati.camera.it/ocd/persona.rdf/pr1239
PAOLO,BOSELLI,0,http://dati.camera.it/ocd/persona.rdf/pr1239
