name,surname,job,URI
LUIGI ALFONSO,MICELI,1,http://dati.camera.it/ocd/persona.rdf/pr3267
GIOVANNI,NICOTERA,1,http://dati.camera.it/ocd/persona.rdf/pr3346
GASPARE,FINALI,1,http://dati.camera.it/ocd/persona.rdf/pr2373
LUIGI FEDERICO,MENABREA,2,http://dati.camera.it/ocd/persona.rdf/pr241
GIUSEPPE,GARIBALDI,1,http://dati.camera.it/ocd/persona.rdf/pr2429
FRANCESCO DOMENICO,GUERRAZZI,1,http://dati.camera.it/ocd/persona.rdf/pr2568
ALFONSO,LA MARMORA (FERRERO),0,http://dati.camera.it/ocd/persona.rdf/pr2629
ALFONSO,LA MARMORA (FERRERO),1,http://dati.camera.it/ocd/persona.rdf/pr2629
ALESSANDRO,MANZONI,2,http://dati.camera.it/ocd/persona.rdf/pr272
MARCO,MINGHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3028
LUIGI AMEDEO,MELEGARI,2,http://dati.camera.it/ocd/persona.rdf/pr3104
LUIGI,NAZARI DI CALABIANA,2,http://dati.camera.it/ocd/persona.rdf/pr10019
GIOVANNI,NIGRA,2,http://dati.camera.it/ocd/persona.rdf/pr10027
CARLO,PERSANO (PELLION DI),2,http://dati.camera.it/ocd/persona.rdf/pr10117
GIOVANNI,BARRACCO,1,http://dati.camera.it/ocd/persona.rdf/pr1071
NINO,BIXIO,1,http://dati.camera.it/ocd/persona.rdf/pr1258
CARLO,ACQUAVIVA D'ARAGONA,1,http://dati.camera.it/ocd/persona.rdf/pr14
CARLO,CATTANEO,1,http://dati.camera.it/ocd/persona.rdf/pr1639
GUSTAVO,PONZA DI SAN MARTINO,2,http://dati.camera.it/ocd/persona.rdf/pr195
FRANCESCO,DE SANCTIS,1,http://dati.camera.it/ocd/persona.rdf/pr1995
TERENZIO,MAMIANI DELLA ROVERE,2,http://dati.camera.it/ocd/persona.rdf/pr200
AGOSTINO,DEPRETIS,0,http://dati.camera.it/ocd/persona.rdf/pr2204
AGOSTINO,DEPRETIS,1,http://dati.camera.it/ocd/persona.rdf/pr2204
VINCENZO STEFANO,BREDA,1,http://dati.camera.it/ocd/persona.rdf/pr1150
