name,surname,job,URI
ROBERTO,MORRA DI LAVRIANO E DELLA MONTÀ,2,http://dati.camera.it/ocd/persona.rdf/pr3146
LUIGI ALFONSO,MICELI,2,http://dati.camera.it/ocd/persona.rdf/pr3267
NUNZIO,NASI,1,http://dati.camera.it/ocd/persona.rdf/pr3325
NUNZIO,NASI,0,http://dati.camera.it/ocd/persona.rdf/pr3325
LUIGI,FACTA,0,http://dati.camera.it/ocd/persona.rdf/pr2255
LUIGI,FACTA,1,http://dati.camera.it/ocd/persona.rdf/pr2255
MAGGIORINO,FERRARIS,1,http://dati.camera.it/ocd/persona.rdf/pr2352
MASSIMO,FIAMBERTI,1,http://dati.camera.it/ocd/persona.rdf/pr2364
GASPARE,FINALI,0,http://dati.camera.it/ocd/persona.rdf/pr2373
GASPARE,FINALI,2,http://dati.camera.it/ocd/persona.rdf/pr2373
GIUSEPPE,GADDA,2,http://dati.camera.it/ocd/persona.rdf/pr2439
ALESSANDRO,FORTIS,1,http://dati.camera.it/ocd/persona.rdf/pr2520
GIUSTINO,FORTUNATO,1,http://dati.camera.it/ocd/persona.rdf/pr2522
GIOVANNI,GIOLITTI,0,http://dati.camera.it/ocd/persona.rdf/pr2546
GIOVANNI,GIOLITTI,1,http://dati.camera.it/ocd/persona.rdf/pr2546
MATTEO RENATO,IMBRIANI POERIO,1,http://dati.camera.it/ocd/persona.rdf/pr2809
LUIGI,LUZZATTI,0,http://dati.camera.it/ocd/persona.rdf/pr2864
LUIGI,LUZZATTI,1,http://dati.camera.it/ocd/persona.rdf/pr2864
IGNAZIO,MARSENGO BASTIA,1,http://dati.camera.it/ocd/persona.rdf/pr2993
ODDINO,MORGARI,1,http://dati.camera.it/ocd/persona.rdf/pr3136
ALFREDO,BACCELLI,0,http://dati.camera.it/ocd/persona.rdf/pr1019
ALFREDO,BACCELLI,1,http://dati.camera.it/ocd/persona.rdf/pr1019
GIOVANNI,BARRACCO,2,http://dati.camera.it/ocd/persona.rdf/pr1071
LEONIDA,BISSOLATI BERGAMASCHI,1,http://dati.camera.it/ocd/persona.rdf/pr1257
ENRICO,ARLOTTA,1,http://dati.camera.it/ocd/persona.rdf/pr129
GIOVANNI,BOVIO,1,http://dati.camera.it/ocd/persona.rdf/pr1296
ANGIOLO,CABRINI,1,http://dati.camera.it/ocd/persona.rdf/pr1347
ADEODATO,BONASI,2,http://dati.camera.it/ocd/persona.rdf/pr1365
ADEODATO,BONASI,0,http://dati.camera.it/ocd/persona.rdf/pr1365
GIOVANNI,CAMERA,0,http://dati.camera.it/ocd/persona.rdf/pr1455
GIOVANNI,CAMERA,1,http://dati.camera.it/ocd/persona.rdf/pr1455
PIETRO,CHIMIENTI,1,http://dati.camera.it/ocd/persona.rdf/pr1685
BRUNO,CHIMIRRI,0,http://dati.camera.it/ocd/persona.rdf/pr1686
BRUNO,CHIMIRRI,1,http://dati.camera.it/ocd/persona.rdf/pr1686
UBALDO,COMANDINI,1,http://dati.camera.it/ocd/persona.rdf/pr1836
ANDREA,COSTA,1,http://dati.camera.it/ocd/persona.rdf/pr1898
SILVIO,CRESPI,1,http://dati.camera.it/ocd/persona.rdf/pr1915
PIETRO,LANZA ( DI SCALEA),1,http://dati.camera.it/ocd/persona.rdf/pr2024
LEOPOLDO,FRANCHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr2219
