name,surname,job,URI
WALTER,VELTRONI,1,http://dati.camera.it/ocd/persona.rdf/p30790
MARIANO,RUMOR,2,http://dati.camera.it/ocd/persona.rdf/p5150
BENIGNO,ZACCAGNINI,2,http://dati.camera.it/ocd/persona.rdf/p6210
AMINTORE,FANFANI,0,http://dati.camera.it/ocd/persona.rdf/p200365
AMINTORE,FANFANI,2,http://dati.camera.it/ocd/persona.rdf/p200365
MARIA ADELAIDE,AGLIETTA,1,http://dati.camera.it/ocd/persona.rdf/p20420
FRANCESCO,BARBALACE,1,http://dati.camera.it/ocd/persona.rdf/p22720
CARLO,DONAT CATTIN,0,http://dati.camera.it/ocd/persona.rdf/p2350
CARLO,DONAT CATTIN,2,http://dati.camera.it/ocd/persona.rdf/p2350
SERGIO,MATTARELLA,0,http://dati.camera.it/ocd/persona.rdf/p23870
SERGIO,MATTARELLA,1,http://dati.camera.it/ocd/persona.rdf/p23870
FRANCESCO,RUTELLI,1,http://dati.camera.it/ocd/persona.rdf/p24550
ARNALDO,FORLANI,1,http://dati.camera.it/ocd/persona.rdf/p2620
TULLIO,VECCHIETTI,2,http://dati.camera.it/ocd/persona.rdf/p10740
GIUSEPPE,PISICCHIO,1,http://dati.camera.it/ocd/persona.rdf/p30350
GIUSEPPE,BRESCIA,1,http://dati.camera.it/ocd/persona.rdf/p29030
ANTONIO,GIOLITTI,2,http://dati.camera.it/ocd/persona.rdf/p2930
ANNA,FINOCCHIARO,1,http://dati.camera.it/ocd/persona.rdf/p29580
GIUSEPPE,SARAGAT,2,http://dati.camera.it/ocd/persona.rdf/p19910
GIOVANNI,LEONE,2,http://dati.camera.it/ocd/persona.rdf/p200511
LUCIANO,VIOLANTE,1,http://dati.camera.it/ocd/persona.rdf/p22190
PIER FERDINANDO,CASINI,1,http://dati.camera.it/ocd/persona.rdf/p23020
GIANFRANCO,FINI,1,http://dati.camera.it/ocd/persona.rdf/p23480
PIETRO,INGRAO,1,http://dati.camera.it/ocd/persona.rdf/p3120
LEONILDE,IOTTI,1,http://dati.camera.it/ocd/persona.rdf/p3140
GIORGIO,NAPOLITANO,1,http://dati.camera.it/ocd/persona.rdf/p4230
ALESSANDRO,PERTINI,2,http://dati.camera.it/ocd/persona.rdf/p4610
OSCAR LUIGI,SCALFARO,1,http://dati.camera.it/ocd/persona.rdf/p60694
CARLO,SANNA,2,http://dati.camera.it/ocd/persona.rdf/p10950
MAURO,BUBBICO,1,http://dati.camera.it/ocd/persona.rdf/p1160
MAURO,BUBBICO,0,http://dati.camera.it/ocd/persona.rdf/p1160
GIANFRANCO,ALIVERTI,2,http://dati.camera.it/ocd/persona.rdf/p100
MANFREDI,BOSCO,2,http://dati.camera.it/ocd/persona.rdf/p1060
GIUSEPPE,BOTTA,1,http://dati.camera.it/ocd/persona.rdf/p1070
FRANCO,BORTOLANI,1,http://dati.camera.it/ocd/persona.rdf/p1040
LORENZO,CAPPELLI,2,http://dati.camera.it/ocd/persona.rdf/p14870
NICOLA,CAPRIA,1,http://dati.camera.it/ocd/persona.rdf/p14890
NICOLA,CAPRIA,0,http://dati.camera.it/ocd/persona.rdf/p14890
RODOLFO,CARELLI,1,http://dati.camera.it/ocd/persona.rdf/p14910
NATALE,CARLOTTO,0,http://dati.camera.it/ocd/persona.rdf/p14940
NATALE,CARLOTTO,2,http://dati.camera.it/ocd/persona.rdf/p14940
FRANCESCO,CASATI,1,http://dati.camera.it/ocd/persona.rdf/p14990
PAOLA,CAVIGLIASSO,1,http://dati.camera.it/ocd/persona.rdf/p15020
FRANCESCO,CATTANEI,0,http://dati.camera.it/ocd/persona.rdf/p1510
FRANCESCO,CATTANEI,2,http://dati.camera.it/ocd/persona.rdf/p1510
PAOLO,CIRINO POMICINO,0,http://dati.camera.it/ocd/persona.rdf/p15100
PAOLO,CIRINO POMICINO,1,http://dati.camera.it/ocd/persona.rdf/p15100
SEVERINO,CITARISTI,2,http://dati.camera.it/ocd/persona.rdf/p15110
AUGUSTO ANTONIO,BARBERA,1,http://dati.camera.it/ocd/persona.rdf/p14600
ANTONIO,BELLOCCHIO,1,http://dati.camera.it/ocd/persona.rdf/p14640
ROMANA,BIANCHI,1,http://dati.camera.it/ocd/persona.rdf/p14680
EMMA,BONINO,1,http://dati.camera.it/ocd/persona.rdf/p14710
ANDREA,BORRI,1,http://dati.camera.it/ocd/persona.rdf/p14720
ANDREA,BORRUSO,1,http://dati.camera.it/ocd/persona.rdf/p14730
ANDREA,BORRUSO,0,http://dati.camera.it/ocd/persona.rdf/p14730
BENIAMINO,BROCCA,0,http://dati.camera.it/ocd/persona.rdf/p14770
BENIAMINO,BROCCA,1,http://dati.camera.it/ocd/persona.rdf/p14770
MARIO,CAMPAGNOLI,1,http://dati.camera.it/ocd/persona.rdf/p14840
RAFFAELE,COSTA,0,http://dati.camera.it/ocd/persona.rdf/p15250
RAFFAELE,COSTA,1,http://dati.camera.it/ocd/persona.rdf/p15250
ANGELO GAETANO,CRESCO,0,http://dati.camera.it/ocd/persona.rdf/p15270
ANGELO GAETANO,CRESCO,1,http://dati.camera.it/ocd/persona.rdf/p15270
CLELIO,DARIDA,1,http://dati.camera.it/ocd/persona.rdf/p15310
OLINDO,DEL DONNO,1,http://dati.camera.it/ocd/persona.rdf/p15370
ANTONIO,CARIGLIA,2,http://dati.camera.it/ocd/persona.rdf/p1370
GIUSEPPE,CAROLI,1,http://dati.camera.it/ocd/persona.rdf/p1380
GIULIO,CARADONNA,1,http://dati.camera.it/ocd/persona.rdf/p1340
LUIGI,PINTOR,1,http://dati.camera.it/ocd/persona.rdf/p14230
GUIDO,ALBORGHETTI,1,http://dati.camera.it/ocd/persona.rdf/p14400
ABDON,ALINOVI,1,http://dati.camera.it/ocd/persona.rdf/p14420
GIOVANNI,AMABILE,2,http://dati.camera.it/ocd/persona.rdf/p14440
DOMENICO,AMALFITANO,1,http://dati.camera.it/ocd/persona.rdf/p14450
ALDO,ANIASI,1,http://dati.camera.it/ocd/persona.rdf/p14510
GAETANO,ARFE',2,http://dati.camera.it/ocd/persona.rdf/p14530
GIORGIO,ALMIRANTE,1,http://dati.camera.it/ocd/persona.rdf/p140
GIANUARIO,CARTA,2,http://dati.camera.it/ocd/persona.rdf/p1410
GIANFRANCO,ROCELLI,0,http://dati.camera.it/ocd/persona.rdf/p14200
GIANFRANCO,ROCELLI,1,http://dati.camera.it/ocd/persona.rdf/p14200
PAOLO,CABRAS,2,http://dati.camera.it/ocd/persona.rdf/p1240
BRUNO,STEGAGNINI,1,http://dati.camera.it/ocd/persona.rdf/p17440
MAURO,SEPPIA,1,http://dati.camera.it/ocd/persona.rdf/p17550
CARLO,VIZZINI,1,http://dati.camera.it/ocd/persona.rdf/p17020
CARLO,VIZZINI,0,http://dati.camera.it/ocd/persona.rdf/p17020
BRUNO,ZAMBON,1,http://dati.camera.it/ocd/persona.rdf/p17030
ANTONINO,ZANIBONI,1,http://dati.camera.it/ocd/persona.rdf/p17040
VALERIO,ZANONE,0,http://dati.camera.it/ocd/persona.rdf/p17050
VALERIO,ZANONE,1,http://dati.camera.it/ocd/persona.rdf/p17050
GIOVANNI,ZARRO,0,http://dati.camera.it/ocd/persona.rdf/p17060
GIOVANNI,ZARRO,1,http://dati.camera.it/ocd/persona.rdf/p17060
GIUSEPPE,ZUECH,1,http://dati.camera.it/ocd/persona.rdf/p17110
GERARDO,CHIAROMONTE,2,http://dati.camera.it/ocd/persona.rdf/p18210
ADRIANO,CIAFFI,1,http://dati.camera.it/ocd/persona.rdf/p18230
MARTE,FERRARI,0,http://dati.camera.it/ocd/persona.rdf/p15480
MARTE,FERRARI,1,http://dati.camera.it/ocd/persona.rdf/p15480
EMILIO,COLOMBO,1,http://dati.camera.it/ocd/persona.rdf/p1770
EMILIO,COLOMBO,0,http://dati.camera.it/ocd/persona.rdf/p1770
GIUSEPPE,FORNASARI,0,http://dati.camera.it/ocd/persona.rdf/p15510
GIUSEPPE,FORNASARI,1,http://dati.camera.it/ocd/persona.rdf/p15510
FRANCESCO,COLUCCI,1,http://dati.camera.it/ocd/persona.rdf/p1790
MAURO,MELLINI,1,http://dati.camera.it/ocd/persona.rdf/p16080
BRUNO,KESSLER,2,http://dati.camera.it/ocd/persona.rdf/p15730
SILVANO,LABRIOLA,1,http://dati.camera.it/ocd/persona.rdf/p15740
PASQUALE,LAMORTE,1,http://dati.camera.it/ocd/persona.rdf/p15750
GIANPAOLO,MORA,2,http://dati.camera.it/ocd/persona.rdf/p16230
CLAUDIO,NAPOLEONI,2,http://dati.camera.it/ocd/persona.rdf/p16270
VITO,NAPOLI,1,http://dati.camera.it/ocd/persona.rdf/p16280
CARLA FEDERICA,NESPOLO,2,http://dati.camera.it/ocd/persona.rdf/p16290
ACHILLE,OCCHETTO,1,http://dati.camera.it/ocd/persona.rdf/p16310
BRUNO,ORSINI,1,http://dati.camera.it/ocd/persona.rdf/p16350
GIANNI,DE MICHELIS,0,http://dati.camera.it/ocd/persona.rdf/p15390
GIANNI,DE MICHELIS,1,http://dati.camera.it/ocd/persona.rdf/p15390
GIROLAMO,LA PENNA,1,http://dati.camera.it/ocd/persona.rdf/p15760
ADELE,FACCIO,1,http://dati.camera.it/ocd/persona.rdf/p15430
PINO,LECCISI,1,http://dati.camera.it/ocd/persona.rdf/p15790
ANTONINO,LOMBARDO,1,http://dati.camera.it/ocd/persona.rdf/p15830
GIUSEPPE,LUCCHESI,1,http://dati.camera.it/ocd/persona.rdf/p15850
GIORGIO,MACCIOTTA,1,http://dati.camera.it/ocd/persona.rdf/p15870
LUCIO,MAGRI,1,http://dati.camera.it/ocd/persona.rdf/p15880
PIERGIOVANNI,MALVESTIO,0,http://dati.camera.it/ocd/persona.rdf/p15890
PIERGIOVANNI,MALVESTIO,1,http://dati.camera.it/ocd/persona.rdf/p15890
MANFREDO,MANFREDI,1,http://dati.camera.it/ocd/persona.rdf/p15910
CALOGERO,MANNINO,1,http://dati.camera.it/ocd/persona.rdf/p15920
CALOGERO,MANNINO,0,http://dati.camera.it/ocd/persona.rdf/p15920
ANDREA,MARGHERI,2,http://dati.camera.it/ocd/persona.rdf/p15960
MARIO CLEMENTE,MASTELLA,0,http://dati.camera.it/ocd/persona.rdf/p16050
MARIO CLEMENTE,MASTELLA,1,http://dati.camera.it/ocd/persona.rdf/p16050
ANTONIO,MATARRESE,1,http://dati.camera.it/ocd/persona.rdf/p16060
MARTINO,SCOVACRICCHI,0,http://dati.camera.it/ocd/persona.rdf/p16750
MARTINO,SCOVACRICCHI,1,http://dati.camera.it/ocd/persona.rdf/p16750
MARIOTTO GIOVANNI BATTISTA,SEGNI,1,http://dati.camera.it/ocd/persona.rdf/p16760
GIULIANO,SILVESTRI,1,http://dati.camera.it/ocd/persona.rdf/p16780
