name,surname,job,URI
GAETANO,MOSCA,2,http://dati.camera.it/ocd/persona.rdf/pr3150
GINO JACOPO,OLIVETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3218
CESARE,NAVA,2,http://dati.camera.it/ocd/persona.rdf/pr3327
CESARE,NAVA,0,http://dati.camera.it/ocd/persona.rdf/pr3327
CAMILLO,PEANO,2,http://dati.camera.it/ocd/persona.rdf/pr3488
LUIGI,FACTA,2,http://dati.camera.it/ocd/persona.rdf/pr2255
LUIGI,FEDERZONI,0,http://dati.camera.it/ocd/persona.rdf/pr2291
LUIGI,FEDERZONI,2,http://dati.camera.it/ocd/persona.rdf/pr2291
MAGGIORINO,FERRARIS,2,http://dati.camera.it/ocd/persona.rdf/pr2352
GIUSTINO,FORTUNATO,2,http://dati.camera.it/ocd/persona.rdf/pr2522
EGILBERTO,MARTIRE,1,http://dati.camera.it/ocd/persona.rdf/pr2798
PAOLO,MATTEI GENTILI,1,http://dati.camera.it/ocd/persona.rdf/pr3132
PAOLO,MATTEI GENTILI,0,http://dati.camera.it/ocd/persona.rdf/pr3132
ALFREDO,BACCELLI,2,http://dati.camera.it/ocd/persona.rdf/pr1019
FRANCESCO,RUFFINI,2,http://dati.camera.it/ocd/persona.rdf/pr10246
GIUSEPPE,SIRIANNI,0,http://dati.camera.it/ocd/persona.rdf/pr10337
ARRIGO,SOLMI,0,http://dati.camera.it/ocd/persona.rdf/pr10343
ARRIGO,SOLMI,1,http://dati.camera.it/ocd/persona.rdf/pr10343
GIACOMO,SUARDO,2,http://dati.camera.it/ocd/persona.rdf/pr10362
GIACOMO,SUARDO,0,http://dati.camera.it/ocd/persona.rdf/pr10362
GIOVANNI,TRECCANI DEGLI ALFIERI,2,http://dati.camera.it/ocd/persona.rdf/pr10418
GIOVANNI,VILLA,2,http://dati.camera.it/ocd/persona.rdf/pr10468
VITTORIO,ZUPELLI,2,http://dati.camera.it/ocd/persona.rdf/pr10494
MICHELE,BIANCHI,1,http://dati.camera.it/ocd/persona.rdf/pr10569
MICHELE,BIANCHI,0,http://dati.camera.it/ocd/persona.rdf/pr10569
