name,surname,job,URI
CARLO MARIA,DESPINE,1,http://dati.camera.it/ocd/persona.rdf/pr239
LUIGI FEDERICO,MENABREA,1,http://dati.camera.it/ocd/persona.rdf/pr241
GIUSEPPE,GARIBALDI,1,http://dati.camera.it/ocd/persona.rdf/pr2429
ALFONSO,LA MARMORA (FERRERO),0,http://dati.camera.it/ocd/persona.rdf/pr2629
ALFONSO,LA MARMORA (FERRERO),1,http://dati.camera.it/ocd/persona.rdf/pr2629
ALESSANDRO,MANZONI,1,http://dati.camera.it/ocd/persona.rdf/pr272
EUGENIO,LACHENAL,1,http://dati.camera.it/ocd/persona.rdf/pr305
LUIGI,NAZARI DI CALABIANA,2,http://dati.camera.it/ocd/persona.rdf/pr10019
GIOVANNI,NIGRA,2,http://dati.camera.it/ocd/persona.rdf/pr10027
VITTORIO AMEDEO,SALLIER DELLA TORRE,2,http://dati.camera.it/ocd/persona.rdf/pr10261
CESARE,BALBO,0,http://dati.camera.it/ocd/persona.rdf/pr207
CESARE,BALBO,1,http://dati.camera.it/ocd/persona.rdf/pr207
AGOSTINO,DEPRETIS,1,http://dati.camera.it/ocd/persona.rdf/pr2204
OTTAVIO,THAON DI REVEL,0,http://dati.camera.it/ocd/persona.rdf/pr11711
OTTAVIO,THAON DI REVEL,1,http://dati.camera.it/ocd/persona.rdf/pr11711
MASSIMO,D'AZEGLIO (TAPARELLI),1,http://dati.camera.it/ocd/persona.rdf/pr512
GIACOMO,DURANDO,1,http://dati.camera.it/ocd/persona.rdf/pr548
LORENZO,VALERIO,1,http://dati.camera.it/ocd/persona.rdf/pr553
GIUSEPPE,ALBINI,2,http://dati.camera.it/ocd/persona.rdf/pr9028
CESARE,ALFIERI DI SOSTEGNO,0,http://dati.camera.it/ocd/persona.rdf/pr9037
CESARE,ALFIERI DI SOSTEGNO,2,http://dati.camera.it/ocd/persona.rdf/pr9037
AGOSTINO,CHIODO,0,http://dati.camera.it/ocd/persona.rdf/pr9356
AGOSTINO,CHIODO,2,http://dati.camera.it/ocd/persona.rdf/pr9356
LUIGI GIOVANNI ANTONIO,CIBRARIO,2,http://dati.camera.it/ocd/persona.rdf/pr9363
ETTORE,PERRONE DI SAN MARTINO,0,http://dati.camera.it/ocd/persona.rdf/pr420
ETTORE,PERRONE DI SAN MARTINO,1,http://dati.camera.it/ocd/persona.rdf/pr420
GABRIO,CASATI,0,http://dati.camera.it/ocd/persona.rdf/pr429
GABRIO,CASATI,1,http://dati.camera.it/ocd/persona.rdf/pr429
GABRIELE,DE LAUNAY,2,http://dati.camera.it/ocd/persona.rdf/pr9482
GIUSEPPE,MANNO,2,http://dati.camera.it/ocd/persona.rdf/pr9881
CARLO,CADORNA,0,http://dati.camera.it/ocd/persona.rdf/pr557
CARLO,CADORNA,1,http://dati.camera.it/ocd/persona.rdf/pr557
CARLO,BON COMPAGNI DI MOMBELLO,0,http://dati.camera.it/ocd/persona.rdf/pr1369
CARLO,BON COMPAGNI DI MOMBELLO,1,http://dati.camera.it/ocd/persona.rdf/pr1369
GIOVANNI BATTISTA,CASSINIS,1,http://dati.camera.it/ocd/persona.rdf/pr1612
PIER DIONIGI,PINELLI,1,http://dati.camera.it/ocd/persona.rdf/pr201
PIER DIONIGI,PINELLI,0,http://dati.camera.it/ocd/persona.rdf/pr201
GIOVANNI,LANZA,1,http://dati.camera.it/ocd/persona.rdf/pr2829
LORENZO,PARETO,0,http://dati.camera.it/ocd/persona.rdf/pr289
LORENZO,PARETO,1,http://dati.camera.it/ocd/persona.rdf/pr289
URBANO,RATTAZZI,0,http://dati.camera.it/ocd/persona.rdf/pr3817
URBANO,RATTAZZI,1,http://dati.camera.it/ocd/persona.rdf/pr3817
SEBASTIANO,TECCHIO,0,http://dati.camera.it/ocd/persona.rdf/pr4197
SEBASTIANO,TECCHIO,1,http://dati.camera.it/ocd/persona.rdf/pr4197
VINCENZO,GIOBERTI,0,http://dati.camera.it/ocd/persona.rdf/pr437
VINCENZO,GIOBERTI,1,http://dati.camera.it/ocd/persona.rdf/pr437
BERNARDO CARLO,MOSCA,2,http://dati.camera.it/ocd/persona.rdf/pr10001
GIUSEPPE,MUSIO,2,http://dati.camera.it/ocd/persona.rdf/pr10012
GIOVANNI ANTONIO AMEDEO,PLANA,2,http://dati.camera.it/ocd/persona.rdf/pr10158
GIACOMO,PLEZZA,2,http://dati.camera.it/ocd/persona.rdf/pr10159
GIACOMO,PLEZZA,0,http://dati.camera.it/ocd/persona.rdf/pr10159
