name,surname,job,URI
GAETANO,MOSCA,2,http://dati.camera.it/ocd/persona.rdf/pr3150
CESARE,NAVA,0,http://dati.camera.it/ocd/persona.rdf/pr3327
LUIGI,FEDERZONI,0,http://dati.camera.it/ocd/persona.rdf/pr2291
LUIGI,FEDERZONI,2,http://dati.camera.it/ocd/persona.rdf/pr2291
PAOLO,MATTEI GENTILI,0,http://dati.camera.it/ocd/persona.rdf/pr3132
ALFREDO,BACCELLI,2,http://dati.camera.it/ocd/persona.rdf/pr1019
SANTI,ROMANO,2,http://dati.camera.it/ocd/persona.rdf/pr10229
GIUSEPPE,SIRIANNI,0,http://dati.camera.it/ocd/persona.rdf/pr10337
ARRIGO,SOLMI,2,http://dati.camera.it/ocd/persona.rdf/pr10343
ARRIGO,SOLMI,0,http://dati.camera.it/ocd/persona.rdf/pr10343
ARRIGO,SOLMI,1,http://dati.camera.it/ocd/persona.rdf/pr10343
GIACOMO,SUARDO,0,http://dati.camera.it/ocd/persona.rdf/pr10362
GIACOMO,SUARDO,2,http://dati.camera.it/ocd/persona.rdf/pr10362
GIOVANNI,TRECCANI DEGLI ALFIERI,2,http://dati.camera.it/ocd/persona.rdf/pr10418
VITTORIO,ZUPELLI,2,http://dati.camera.it/ocd/persona.rdf/pr10494
MICHELE,BIANCHI,0,http://dati.camera.it/ocd/persona.rdf/pr10569
ITALO,BALBO,0,http://dati.camera.it/ocd/persona.rdf/pr10612
ITALO,BALBO,1,http://dati.camera.it/ocd/persona.rdf/pr10612
VINCENZO,CASALINI,1,http://dati.camera.it/ocd/persona.rdf/pr10668
VINCENZO,CASALINI,0,http://dati.camera.it/ocd/persona.rdf/pr10668
GUIDO,CRISTINI,1,http://dati.camera.it/ocd/persona.rdf/pr10693
PIETRO PAOLO TERENZIO,CHIESA,1,http://dati.camera.it/ocd/persona.rdf/pr10711
PIETRO,DE FRANCISCI,0,http://dati.camera.it/ocd/persona.rdf/pr10742
PIETRO,DE FRANCISCI,1,http://dati.camera.it/ocd/persona.rdf/pr10742
ACHILLE,LAURO,1,http://dati.camera.it/ocd/persona.rdf/p3320
GABRIELLO,CARNAZZA,0,http://dati.camera.it/ocd/persona.rdf/pr1458
STEFANO,CAVAZZONI,0,http://dati.camera.it/ocd/persona.rdf/pr1716
STEFANO,CAVAZZONI,2,http://dati.camera.it/ocd/persona.rdf/pr1716
GIOVANNI ANTONIO,COLONNA  ROMANO DI CESARÒ,0,http://dati.camera.it/ocd/persona.rdf/pr1827
SILVIO,CRESPI,2,http://dati.camera.it/ocd/persona.rdf/pr1915
ROBERTO,DE VITO,2,http://dati.camera.it/ocd/persona.rdf/pr2121
ANTONINO,DI GIORGIO,0,http://dati.camera.it/ocd/persona.rdf/pr2129
GASTONE,DI MIRAFIORI GUERRIERI,2,http://dati.camera.it/ocd/persona.rdf/pr2141
SALVATORE,BARZILAI,2,http://dati.camera.it/ocd/persona.rdf/pr1078
EZIO,GARIBALDI,1,http://dati.camera.it/ocd/persona.rdf/pr10807
ALESSANDRO,PAVOLINI,0,http://dati.camera.it/ocd/persona.rdf/pr10986
ALESSANDRO,PAVOLINI,1,http://dati.camera.it/ocd/persona.rdf/pr10986
CARLO,SCORZA,0,http://dati.camera.it/ocd/persona.rdf/pr11071
CARLO,SCORZA,1,http://dati.camera.it/ocd/persona.rdf/pr11071
ADELCHI,SERENA,1,http://dati.camera.it/ocd/persona.rdf/pr11073
ADELCHI,SERENA,0,http://dati.camera.it/ocd/persona.rdf/pr11073
ACHILLE,STARACE,1,http://dati.camera.it/ocd/persona.rdf/pr11089
ACHILLE,STARACE,0,http://dati.camera.it/ocd/persona.rdf/pr11089
ANTONINO,TRINGALI CASANUOVA,1,http://dati.camera.it/ocd/persona.rdf/pr11108
OTTAVIO,CORGINI,0,http://dati.camera.it/ocd/persona.rdf/pr11218
ALBERTO,BENEDUCE,2,http://dati.camera.it/ocd/persona.rdf/pr1126
GALEAZZO,CIANO,0,http://dati.camera.it/ocd/persona.rdf/pr11317
GALEAZZO,CIANO,1,http://dati.camera.it/ocd/persona.rdf/pr11317
GIOVANNI,BOSCO,1,http://dati.camera.it/ocd/persona.rdf/pr11365
CAMILLO,PELLIZZI,1,http://dati.camera.it/ocd/persona.rdf/pr11601
LUIGI,RIZZO DI GRADO,1,http://dati.camera.it/ocd/persona.rdf/pr11632
NAPOLEONE,ROSSI DI MONTELERA,1,http://dati.camera.it/ocd/persona.rdf/pr11643
ALDO,VIDUSSONI,0,http://dati.camera.it/ocd/persona.rdf/pr11808
ALDO,VIDUSSONI,1,http://dati.camera.it/ocd/persona.rdf/pr11808
ETTORE,MUTI,0,http://dati.camera.it/ocd/persona.rdf/pr12289
ETTORE,MUTI,1,http://dati.camera.it/ocd/persona.rdf/pr12289
BENEDETTO,CROCE,2,http://dati.camera.it/ocd/persona.rdf/p27710
GINO,SARROCCHI,2,http://dati.camera.it/ocd/persona.rdf/pr3986
GINO,SARROCCHI,0,http://dati.camera.it/ocd/persona.rdf/pr3986
GIOVANNI,GRONCHI,0,http://dati.camera.it/ocd/persona.rdf/p18950
LUIGI,ALBERTINI,2,http://dati.camera.it/ocd/persona.rdf/pr9027
