name,surname,job,URI
GAETANO,MOSCA,2,http://dati.camera.it/ocd/persona.rdf/pr3150
GINO JACOPO,OLIVETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3218
CESARE,NAVA,0,http://dati.camera.it/ocd/persona.rdf/pr3327
LUIGI,FEDERZONI,0,http://dati.camera.it/ocd/persona.rdf/pr2291
LUIGI,FEDERZONI,2,http://dati.camera.it/ocd/persona.rdf/pr2291
EGILBERTO,MARTIRE,1,http://dati.camera.it/ocd/persona.rdf/pr2798
PAOLO,MATTEI GENTILI,2,http://dati.camera.it/ocd/persona.rdf/pr3132
PAOLO,MATTEI GENTILI,0,http://dati.camera.it/ocd/persona.rdf/pr3132
ALFREDO,BACCELLI,2,http://dati.camera.it/ocd/persona.rdf/pr1019
SANTI,ROMANO,2,http://dati.camera.it/ocd/persona.rdf/pr10229
GIUSEPPE,SIRIANNI,0,http://dati.camera.it/ocd/persona.rdf/pr10337
ARRIGO,SOLMI,0,http://dati.camera.it/ocd/persona.rdf/pr10343
ARRIGO,SOLMI,1,http://dati.camera.it/ocd/persona.rdf/pr10343
GIACOMO,SUARDO,0,http://dati.camera.it/ocd/persona.rdf/pr10362
GIACOMO,SUARDO,2,http://dati.camera.it/ocd/persona.rdf/pr10362
GIOVANNI,TRECCANI DEGLI ALFIERI,2,http://dati.camera.it/ocd/persona.rdf/pr10418
VITTORIO,ZUPELLI,2,http://dati.camera.it/ocd/persona.rdf/pr10494
MICHELE,BIANCHI,0,http://dati.camera.it/ocd/persona.rdf/pr10569
ITALO,BALBO,1,http://dati.camera.it/ocd/persona.rdf/pr10612
ITALO,BALBO,0,http://dati.camera.it/ocd/persona.rdf/pr10612
VINCENZO,CASALINI,0,http://dati.camera.it/ocd/persona.rdf/pr10668
VINCENZO,CASALINI,1,http://dati.camera.it/ocd/persona.rdf/pr10668
GUIDO,CRISTINI,1,http://dati.camera.it/ocd/persona.rdf/pr10693
PIETRO PAOLO TERENZIO,CHIESA,1,http://dati.camera.it/ocd/persona.rdf/pr10711
