level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3307	4677	-1	
2	1	1	0	0	0	190	242	571	42	-1	
3	1	1	1	0	0	190	242	571	42	-1	
4	1	1	1	1	0	190	242	571	42	-1	
5	1	1	1	1	1	190	242	571	42	95	  
2	1	2	0	0	0	830	306	707	46	-1	
3	1	2	1	0	0	830	309	707	43	-1	
4	1	2	1	1	0	865	309	672	29	-1	
5	1	2	1	1	1	865	319	35	14	41	cai
5	1	2	1	1	2	1124	323	58	15	40	cio
5	1	2	1	1	3	1227	312	235	25	29	TYYLISITIRCRZA
5	1	2	1	1	4	1476	309	61	24	0	Rirai
4	1	2	1	2	0	830	306	698	46	-1	
5	1	2	1	2	1	830	306	97	46	81	DEL
5	1	2	1	2	2	1166	312	39	51	10	°°
5	1	2	1	2	3	1220	316	308	35	68	DISCUSSIONE
2	1	3	0	0	0	558	305	531	50	-1	
3	1	3	1	0	0	558	305	531	50	-1	
4	1	3	1	1	0	558	305	531	50	-1	
5	1	3	1	1	1	558	306	239	49	48	BISSIONE
5	1	3	1	1	2	967	295	122	56	24	1916
2	1	4	0	0	0	489	392	636	30	-1	
3	1	4	1	0	0	489	392	636	30	-1	
4	1	4	1	1	0	506	392	619	15	-1	
5	1	4	1	1	1	506	394	19	11	0	se
5	1	4	1	1	2	540	395	54	12	11	Tenia
5	1	4	1	1	3	613	394	80	12	33	ed
5	1	4	1	1	4	710	394	59	11	11	e)
5	1	4	1	1	5	878	392	9	8	9	6
5	1	4	1	1	6	1008	394	23	11	30	TA
5	1	4	1	1	7	1113	402	12	2	30	aa
4	1	4	1	2	0	489	409	557	13	-1	
5	1	4	1	2	1	489	414	3	4	0	TR
5	1	4	1	2	2	517	413	70	9	0	RILAE
5	1	4	1	2	3	878	411	68	5	5	CNR
5	1	4	1	2	4	1006	409	8	8	24	Fai
2	1	5	0	0	0	344	394	130	12	-1	
3	1	5	1	0	0	344	394	130	12	-1	
4	1	5	1	1	0	344	394	130	12	-1	
5	1	5	1	1	1	344	398	6	8	64	1
5	1	5	1	1	2	385	394	89	12	14	Am
2	1	6	0	0	0	1142	400	397	18	-1	
3	1	6	1	0	0	1142	400	397	18	-1	
4	1	6	1	1	0	1142	400	397	18	-1	
5	1	6	1	1	1	1142	402	18	14	20	<<
5	1	6	1	1	2	1181	400	102	17	43	ge
5	1	6	1	1	3	1341	410	10	3	13	sa
5	1	6	1	1	4	1401	401	119	17	20	Tana
2	1	7	0	0	0	173	495	1385	1241	-1	
3	1	7	1	0	0	174	495	1384	285	-1	
4	1	7	1	1	0	176	495	1350	58	-1	
5	1	7	1	1	1	176	522	25	31	96	e
5	1	7	1	1	2	227	505	85	45	93	dal
5	1	7	1	1	3	342	496	427	51	29	Bibliotecario'il'
5	1	7	1	1	4	784	496	214	49	22	forziere
5	1	7	1	1	5	1024	495	342	47	0	dell'archivio
5	1	7	1	1	6	1392	497	134	46	96	della
4	1	7	1	2	0	174	562	1384	72	-1	
5	1	7	1	2	1	174	579	155	46	96	Reale
5	1	7	1	2	2	357	573	266	61	96	Famiglia,
5	1	7	1	2	3	657	572	50	45	96	vi
5	1	7	1	2	4	738	572	42	45	96	si
5	1	7	1	2	5	812	571	30	45	77	è
5	1	7	1	2	6	871	562	208	68	96	deposto
5	1	7	1	2	7	1106	569	34	46	95	il
5	1	7	1	2	8	1165	569	223	60	92	registro
5	1	7	1	2	9	1412	585	114	45	0	pre-.
4	1	7	1	3	0	178	636	1348	67	-1	
5	1	7	1	3	1	178	647	289	51	47	mentovato
5	1	7	1	3	2	486	646	212	46	96	insieme
5	1	7	1	3	3	729	647	75	43	96	col
5	1	7	1	3	4	833	646	205	44	96	verbale
5	1	7	1	3	5	1065	644	49	47	96	di
5	1	7	1	3	6	1139	649	257	54	96	consegna
5	1	7	1	3	7	1427	636	99	54	36	del
4	1	7	1	4	0	179	720	1075	60	-1	
5	1	7	1	4	1	179	727	163	46	71	l’altro
5	1	7	1	4	2	377	722	219	58	93	registro
5	1	7	1	4	3	633	720	347	46	39	nell’archivio
5	1	7	1	4	4	1019	720	48	46	96	di
5	1	7	1	4	5	1097	720	157	46	96	Stato.
3	1	7	2	0	0	181	792	1348	288	-1	
4	1	7	2	1	0	244	792	1280	65	-1	
5	1	7	2	1	1	244	803	135	54	96	Dopo
5	1	7	2	1	2	415	795	50	47	96	di
5	1	7	2	1	3	502	797	92	44	96	che
5	1	7	2	1	4	631	795	42	45	31	si
5	1	7	2	1	5	697	794	26	47	31	è
5	1	7	2	1	6	753	795	48	46	96	di
5	1	7	2	1	7	838	806	163	34	96	nuovo
5	1	7	2	1	8	1039	792	174	47	96	chiuso
5	1	7	2	1	9	1237	795	35	42	96	il
5	1	7	2	1	10	1298	793	226	58	95	forziere,
4	1	7	2	2	0	183	865	1325	62	-1	
5	1	7	2	2	1	183	891	26	31	96	e
5	1	7	2	2	2	242	888	66	31	96	ne
5	1	7	2	2	3	338	882	226	35	96	vennero
5	1	7	2	2	4	597	869	434	58	16	rispettivamente
5	1	7	2	2	5	1071	867	198	46	96	ritirate
5	1	7	2	2	6	1292	867	48	45	91	le
5	1	7	2	2	7	1364	865	144	47	81	chiavi
4	1	7	2	3	0	183	943	1346	59	-1	
5	1	7	2	3	1	183	951	63	45	96	da
5	1	7	2	3	2	280	948	168	54	96	coloro
5	1	7	2	3	3	498	946	91	45	96	che
5	1	7	2	3	4	632	946	47	45	96	le
5	1	7	2	3	5	732	946	168	43	93	hanno
5	1	7	2	3	6	937	943	52	46	96	in
5	1	7	2	3	7	1025	955	292	44	96	consegna,
5	1	7	2	3	8	1367	943	162	44	52	Presi
4	1	7	2	4	0	181	1018	909	62	-1	
5	1	7	2	4	1	181	1025	166	55	96	dente,
5	1	7	2	4	2	386	1022	241	51	96	Questore
5	1	7	2	4	3	657	1032	26	31	96	e
5	1	7	2	4	4	717	1018	373	45	96	Bibliotecario.
3	1	7	3	0	0	173	1077	1368	529	-1	
4	1	7	3	1	0	240	1077	1288	100	-1	
5	1	7	3	1	1	240	1102	38	46	78	E
5	1	7	3	1	2	305	1077	187	100	96	perchè
5	1	7	3	1	3	523	1091	166	48	95	risulti
5	1	7	3	1	4	719	1092	50	45	96	di
5	1	7	3	1	5	806	1094	185	56	96	quanto
5	1	7	3	1	6	1029	1105	167	44	96	sopra,
5	1	7	3	1	7	1218	1091	41	45	86	si
5	1	7	3	1	8	1279	1090	25	47	94	è
5	1	7	3	1	9	1335	1092	193	47	96	redatto
4	1	7	3	2	0	179	1163	1350	93	-1	
5	1	7	3	2	1	179	1175	37	45	96	il
5	1	7	3	2	2	241	1163	229	93	96	presente
5	1	7	3	2	3	515	1175	241	75	66	processo
5	1	7	3	2	4	804	1166	225	57	96	verbale,
5	1	7	3	2	5	1069	1166	197	45	96	firmato
5	1	7	3	2	6	1302	1162	82	50	93	dai
5	1	7	3	2	7	1418	1178	111	48	92	pre-
4	1	7	3	3	0	173	1240	1359	64	-1	
5	1	7	3	3	1	173	1248	165	46	92	lodati
5	1	7	3	3	2	374	1242	197	62	82	signori
5	1	7	3	3	3	611	1240	478	58	95	Vice-Presidente,
5	1	7	3	3	4	1142	1241	275	58	92	Questore,
5	1	7	3	3	5	1455	1240	77	47	73	Bi-
4	1	7	3	4	0	180	1310	1354	64	-1	
5	1	7	3	4	1	180	1320	294	51	91	bliotecario
5	1	7	3	4	2	511	1334	26	32	96	e
