level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3383	4661	-1	
2	1	1	0	0	0	1470	210	446	58	-1	
3	1	1	1	0	0	1470	210	446	58	-1	
4	1	1	1	1	0	1470	210	446	58	-1	
5	1	1	1	1	1	1470	246	61	10	79	—
5	1	1	1	1	2	1556	216	68	52	76	23
5	1	1	1	1	3	1644	244	64	10	88	—
5	1	1	1	1	4	1870	210	46	30	82	*
2	1	2	0	0	0	1506	300	78	16	-1	
3	1	2	1	0	0	1506	300	78	16	-1	
4	1	2	1	1	0	1506	300	78	16	-1	
5	1	2	1	1	1	1572	300	12	16	39	i
2	1	3	0	0	0	1691	307	285	28	-1	
3	1	3	1	0	0	1688	307	288	28	-1	
4	1	3	1	1	0	1691	307	285	28	-1	
5	1	3	1	1	1	1691	307	73	28	30	rimento)
5	1	3	1	1	2	1958	320	18	4	24	=
2	1	4	0	0	0	1282	346	612	42	-1	
3	1	4	1	0	0	1282	346	612	42	-1	
4	1	4	1	1	0	1282	346	612	42	-1	
5	1	4	1	1	1	1282	352	238	36	96	TORNATA
5	1	4	1	1	2	1540	354	102	34	96	DEL
5	1	4	1	1	3	1664	346	24	40	96	2
5	1	4	1	1	4	1708	352	186	34	95	APRILE
2	1	5	0	0	0	264	421	520	22	-1	
3	1	5	1	0	0	264	421	520	22	-1	
4	1	5	1	1	0	264	421	520	22	-1	
5	1	5	1	1	1	264	421	520	22	95	 
2	1	6	0	0	0	260	468	1332	54	-1	
3	1	6	1	0	0	260	468	1332	54	-1	
4	1	6	1	1	0	260	468	1332	54	-1	
5	1	6	1	1	1	260	472	136	34	96	Senato
5	1	6	1	1	2	414	470	160	38	96	avrebbe
5	1	6	1	1	3	592	472	130	40	95	diritto
5	1	6	1	1	4	742	472	36	40	93	di
5	1	6	1	1	5	796	474	292	48	38	rimproverareci
5	1	6	1	1	6	1106	484	20	28	96	e
5	1	6	1	1	7	1146	474	38	38	96	di
5	1	6	1	1	8	1204	472	80	38	95	dire
5	1	6	1	1	9	1316	474	68	36	95	che
5	1	6	1	1	10	1410	482	84	28	73	non
5	1	6	1	1	11	1522	468	22	40	96	è
5	1	6	1	1	12	1586	470	6	44	96	|
2	1	7	0	0	0	260	528	1348	3781	-1	
3	1	7	1	0	0	260	528	1292	231	-1	
4	1	7	1	1	0	264	528	1284	52	-1	
5	1	7	1	1	1	264	528	118	52	96	degno
5	1	7	1	1	2	400	528	36	38	96	di
5	1	7	1	1	3	456	538	122	32	96	essere
5	1	7	1	1	4	598	532	170	38	96	ministro
5	1	7	1	1	5	788	534	96	38	96	della
5	1	7	1	1	6	904	536	144	38	96	Corona
5	1	7	1	1	7	1080	534	40	38	96	di
5	1	7	1	1	8	1142	534	130	38	96	Savoia
5	1	7	1	1	9	1300	534	36	36	96	in
5	1	7	1	1	10	1366	544	48	26	96	un
5	1	7	1	1	11	1436	540	112	38	96	paese
4	1	7	1	2	0	260	586	1288	57	-1	
5	1	7	1	2	1	260	600	106	27	96	come
5	1	7	1	2	2	384	590	26	37	89	il
5	1	7	1	2	3	428	592	208	49	30	Fiemonie,
5	1	7	1	2	4	670	594	60	37	96	chi
5	1	7	1	2	5	762	586	76	45	96	non
5	1	7	1	2	6	870	592	22	39	96	è
5	1	7	1	2	7	922	606	136	35	96	capace
5	1	7	1	2	8	1090	594	38	39	96	di
5	1	7	1	2	9	1164	606	158	37	96	esporre
5	1	7	1	2	10	1342	596	34	35	82	la
5	1	7	1	2	11	1394	594	154	47	97	propria
4	1	7	1	3	0	262	651	1290	52	-1	
5	1	7	1	3	1	262	651	286	46	92	responsabilità
5	1	7	1	3	2	566	665	68	36	96	per
5	1	7	1	3	3	654	655	158	48	82	togliere
5	1	7	1	3	4	826	655	48	38	97	da
5	1	7	1	3	5	888	653	86	50	96	ogni
5	1	7	1	3	6	988	653	168	50	96	pericolo
5	1	7	1	3	7	1176	651	300	50	74	l'indipendenza
5	1	7	1	3	8	1490	653	62	42	9	dei
4	1	7	1	4	0	260	711	778	48	-1	
5	1	7	1	4	1	260	721	110	38	96	paese
5	1	7	1	4	2	384	721	22	30	80	€
5	1	7	1	4	3	424	711	144	42	5	l'onore
5	1	7	1	4	4	588	713	96	40	96	della
5	1	7	1	4	5	704	719	124	34	96	nostra
5	1	7	1	4	6	844	715	194	50	79	bandiera.
3	1	7	2	0	0	262	757	1296	486	-1	
4	1	7	2	1	0	310	757	1242	66	-1	
5	1	7	2	1	1	310	771	200	44	55	Un'ultima
5	1	7	2	1	2	528	773	306	40	96	considerazione
5	1	7	2	1	3	854	787	22	26	96	e
5	1	7	2	1	4	894	763	144	52	92	finisco,
5	1	7	2	1	5	1070	775	28	36	54	ll
5	1	7	2	1	6	1124	757	194	66	96	Piemonte,
5	1	7	2	1	7	1366	781	108	30	96	come
5	1	7	2	1	8	1506	773	46	38	96	ho
4	1	7	2	2	0	262	831	1290	54	-1	
5	1	7	2	2	1	262	831	56	50	79	già
5	1	7	2	2	2	338	835	114	38	67	avvio
5	1	7	2	2	3	468	833	144	40	79	l'onore
5	1	7	2	2	4	634	833	38	42	96	di
