level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3183	4572	-1	
2	1	1	0	0	0	124	306	262	52	-1	
3	1	1	1	0	0	124	306	262	52	-1	
4	1	1	1	1	0	124	306	262	52	-1	
5	1	1	1	1	1	124	306	262	52	10	PE.
2	1	2	0	0	0	227	157	1426	91	-1	
3	1	2	1	0	0	227	157	1426	91	-1	
4	1	2	1	1	0	227	157	1426	91	-1	
5	1	2	1	1	1	227	157	47	91	0	_'
5	1	2	1	1	2	1103	206	22	20	0	*
5	1	2	1	1	3	1223	186	2	2	42	|
5	1	2	1	1	4	1334	204	99	40	82	—
5	1	2	1	1	5	1463	182	190	62	84	455—
2	1	3	0	0	0	1113	252	1123	23	-1	
3	1	3	1	0	0	1113	252	1123	23	-1	
4	1	3	1	1	0	1113	252	1123	23	-1	
5	1	3	1	1	1	1113	252	1123	23	95	 
2	1	4	0	0	0	198	216	1714	176	-1	
3	1	4	1	0	0	126	214	1776	136	-1	
4	1	4	1	1	0	198	216	1389	112	-1	
5	1	4	1	1	1	126	214	48	48	31	no
5	1	4	1	1	2	198	216	1018	112	37	r—————————————_—_
5	1	4	1	1	3	1432	278	37	14	51	a
5	1	4	1	1	4	1477	232	110	64	39	gna
4	1	4	1	2	0	737	296	1175	96	-1	
5	1	4	1	2	1	737	332	4	2	0	:
5	1	4	1	2	2	1081	320	14	10	8	*
5	1	4	1	2	3	1119	312	233	52	94	TORNATA
5	1	4	1	2	4	1373	312	106	48	96	DEL
5	1	4	1	2	5	1497	308	28	40	76	9
5	1	4	1	2	6	1539	296	234	56	91	GENNAIO
5	1	4	1	2	7	1796	302	116	90	62	1659.
2	1	5	0	0	0	1543	278	693	4	-1	
3	1	5	1	0	0	1543	278	693	4	-1	
4	1	5	1	1	0	1543	278	693	4	-1	
5	1	5	1	1	1	1543	278	693	4	95	 
2	1	6	0	0	0	190	377	2634	8	-1	
3	1	6	1	0	0	190	377	2634	8	-1	
4	1	6	1	1	0	190	377	2634	8	-1	
5	1	6	1	1	1	190	377	2634	8	95	 
2	1	7	0	0	0	186	386	116	8	-1	
3	1	7	1	0	0	186	386	116	8	-1	
4	1	7	1	1	0	186	386	116	8	-1	
5	1	7	1	1	1	186	386	116	8	95	 
2	1	8	0	0	0	164	422	1331	64	-1	
3	1	8	1	0	0	164	422	1331	64	-1	
4	1	8	1	1	0	164	422	1331	64	-1	
5	1	8	1	1	1	164	422	48	22	0	‘O
5	1	8	1	1	2	228	426	190	60	0	Isignor
5	1	8	1	1	3	446	434	183	42	96	ministro
5	1	8	1	1	4	661	434	54	40	61	mi
5	1	8	1	1	5	745	432	52	42	96	ha
5	1	8	1	1	6	831	432	110	42	96	detto
5	1	8	1	1	7	969	410	76	64	88	che
5	1	8	1	1	8	1057	442	80	30	88	non
5	1	8	1	1	9	1155	434	42	40	96	vi
5	1	8	1	1	10	1217	442	120	30	96	erano
5	1	8	1	1	11	1339	400	156	74	39	tutte.
2	1	9	0	0	0	152	492	1319	353	-1	
3	1	9	1	0	0	176	492	1295	114	-1	
4	1	9	1	1	0	176	492	1270	88	-1	
5	1	9	1	1	1	176	492	130	54	79	Quelle
5	1	9	1	1	2	318	492	178	52	94	vacanze
5	1	9	1	1	3	512	496	72	40	95	che
5	1	9	1	1	4	601	494	40	40	95	io
5	1	9	1	1	5	657	494	50	40	96	ho
5	1	9	1	1	6	725	492	216	44	91	accennate
5	1	9	1	1	7	965	494	114	40	96	tanto
5	1	9	1	1	8	1107	492	106	48	96	nello
5	1	9	1	1	9	1223	492	108	42	79	stata
5	1	9	1	1	10	1359	502	87	78	25	mag
4	1	9	1	2	0	152	546	961	86	-1	
5	1	9	1	2	1	152	546	130	86	95	giore
5	1	9	1	2	2	300	550	198	56	96	generale,
5	1	9	1	2	3	518	556	151	50	96	quanto
5	1	9	1	2	4	687	552	108	42	97	nella
5	1	9	1	2	5	813	554	120	40	96	bassa
5	1	9	1	2	6	951	554	120	42	69	forza.
5	1	9	1	2	7	1111	592	2	2	35	.
3	1	9	2	0	0	178	612	1293	175	-1	
4	1	9	2	1	0	194	612	1277	56	-1	
5	1	9	2	1	1	194	612	66	40	61	A
5	1	9	2	1	2	286	618	146	50	94	questo
5	1	9	2	1	3	462	614	191	54	39	riguardo
5	1	9	2	1	4	687	616	40	38	96	io
5	1	9	2	1	5	757	614	56	50	96	gli
5	1	9	2	1	6	847	614	88	46	96	farò
5	1	9	2	1	7	963	626	208	32	50	conoscere
5	1	9	2	1	8	1201	614	72	40	95	che
5	1	9	2	1	9	1309	624	90	30	92	cosa
5	1	9	2	1	10	1429	596	42	56	95	yi
4	1	9	2	2	0	178	672	1291	53	-1	
5	1	9	2	2	1	178	672	166	51	86	manchi,
5	1	9	2	2	2	362	676	142	49	93	perchè
5	1	9	2	2	3	534	674	97	41	95	vedo
5	1	9	2	2	4	669	674	66	39	96	dal
5	1	9	2	2	5	767	674	190	39	80	discorso:
5	1	9	2	2	6	973	676	70	37	96	che
5	1	9	2	2	7	1063	674	62	41	90	ha
5	1	9	2	2	8	1143	674	114	45	96	fatto,
5	1	9	2	2	9	1275	674	72	39	96	che
5	1	9	2	2	10	1367	674	102	37	96	forse
4	1	9	2	3	0	178	733	947	54	-1	
5	1	9	2	3	1	178	735	76	60	96	non
5	1	9	2	3	2	272	735	22	36	97	è
5	1	9	2	3	3	310	737	144	50	96	troppo
5	1	9	2	3	4	472	735	106	40	92	bene
5	1	9	2	3	5	590	733	215	42	96	informato
5	1	9	2	3	6	823	723	106	52	95	sulla
5	1	9	2	3	7	945	733	180	42	77	materia.
3	1	9	3	0	0	194	789	1277	56	-1	
