level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3083	4394	-1	
2	1	1	0	0	0	1643	111	247	70	-1	
3	1	1	1	0	0	1643	111	247	70	-1	
4	1	1	1	1	0	1643	111	247	70	-1	
5	1	1	1	1	1	1725	137	75	44	31	gr
2	1	2	0	0	0	1337	201	1121	22	-1	
3	1	2	1	0	0	1337	201	1121	22	-1	
4	1	2	1	1	0	1337	201	1121	22	-1	
5	1	2	1	1	1	1337	201	1121	22	95	 
2	1	3	0	0	0	1337	201	1121	23	-1	
3	1	3	1	0	0	1337	201	1121	23	-1	
4	1	3	1	1	0	1337	201	1121	23	-1	
5	1	3	1	1	1	1337	201	1121	23	95	 
2	1	4	0	0	0	1337	203	1121	21	-1	
3	1	4	1	0	0	1337	203	1121	21	-1	
4	1	4	1	1	0	1337	203	1121	21	-1	
5	1	4	1	1	1	1337	203	1121	21	95	 
2	1	5	0	0	0	458	214	647	28	-1	
3	1	5	1	0	0	458	214	647	28	-1	
4	1	5	1	1	0	458	214	647	28	-1	
5	1	5	1	1	1	458	214	103	28	21	——
5	1	5	1	1	2	738	221	7	14	21	6
5	1	5	1	1	3	885	231	32	4	12	NRE
5	1	5	1	1	4	929	231	4	4	45	E
5	1	5	1	1	5	985	229	120	4	6	sr.
2	1	6	0	0	0	474	328	1126	24	-1	
3	1	6	1	0	0	474	328	1126	24	-1	
4	1	6	1	1	0	474	328	1126	24	-1	
5	1	6	1	1	1	474	328	1126	24	95	 
2	1	7	0	0	0	450	425	1277	3685	-1	
3	1	7	1	0	0	464	425	1263	122	-1	
4	1	7	1	1	0	468	425	1259	56	-1	
5	1	7	1	1	1	468	441	115	30	90	avere
5	1	7	1	1	2	625	427	124	54	96	questi
5	1	7	1	1	3	791	427	168	52	96	delegati
5	1	7	1	1	4	1003	439	22	28	94	a
5	1	7	1	1	5	1065	425	86	54	21	capi
5	1	7	1	1	6	1179	425	172	42	88	d'ufficio
5	1	7	1	1	7	1397	425	62	40	95	nel
5	1	7	1	1	8	1503	437	72	30	90	suo
5	1	7	1	1	9	1615	437	112	42	90	capo-
4	1	7	1	2	0	464	495	133	52	-1	
5	1	7	1	2	1	464	495	133	52	59	luogo.
3	1	7	2	0	0	466	555	1261	306	-1	
4	1	7	2	1	0	522	555	1203	52	-1	
5	1	7	2	1	1	522	561	297	40	96	Presidente.
5	1	7	2	1	2	853	557	50	40	96	Se
5	1	7	2	1	3	931	567	80	28	96	non
5	1	7	2	1	4	1037	555	36	40	96	si
5	1	7	2	1	5	1101	555	198	40	96	domanda
5	1	7	2	1	6	1327	555	36	40	95	la
5	1	7	2	1	7	1391	555	134	52	96	parola
5	1	7	2	1	8	1567	559	158	38	67	metterò
4	1	7	2	2	0	468	619	1257	56	-1	
5	1	7	2	2	1	468	625	287	42	96	distintamente
5	1	7	2	2	2	785	623	34	38	82	ni
5	1	7	2	2	3	853	621	76	40	92	voti
5	1	7	2	2	4	969	619	52	40	40	le-
5	1	7	2	2	5	1029	615	81	64	40	due
5	1	7	2	2	6	1131	621	98	52	96	parti
5	1	7	2	2	7	1251	621	256	40	32	dell'articolo
5	1	7	2	2	8	1535	621	78	54	96	53,
5	1	7	2	2	9	1641	621	84	42	67	anzi
4	1	7	2	3	0	468	685	1259	60	-1	
5	1	7	2	3	1	468	693	123	52	96	prima
5	1	7	2	3	2	621	689	100	40	96	della
5	1	7	2	3	3	749	685	172	44	96	seconda
5	1	7	2	3	4	951	691	110	48	96	parle
5	1	7	2	3	5	1089	689	164	38	93	metterò
5	1	7	2	3	6	1281	685	34	40	95	ai
5	1	7	2	3	7	1363	685	78	42	92	voti
5	1	7	2	3	8	1471	687	34	40	70	la
5	1	7	2	3	9	1549	687	132	52	70	parola
5	1	7	2	3	10	1709	699	18	28	94	e
