level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3100	4422	-1	
2	1	1	0	0	0	1423	192	292	48	-1	
3	1	1	1	0	0	1423	192	292	48	-1	
4	1	1	1	1	0	1423	192	292	48	-1	
5	1	1	1	1	1	1423	222	56	8	91	—
5	1	1	1	1	2	1525	192	88	48	71	l4l
5	1	1	1	1	3	1661	220	54	8	91	—
2	1	2	0	0	0	1145	300	968	84	-1	
3	1	2	1	0	0	1145	300	968	84	-1	
4	1	2	1	1	0	1145	300	968	84	-1	
5	1	2	1	1	1	1145	304	234	80	96	TORNATA
5	1	2	1	1	2	1415	304	88	78	81	DeL
5	1	2	1	1	3	1527	304	76	76	96	12
5	1	2	1	1	4	1643	304	188	76	95	GIUGNO
5	1	2	1	1	5	1857	304	134	76	96	1860
5	1	2	1	1	6	2025	300	88	6	29	e
2	1	3	0	0	0	2147	295	643	14	-1	
3	1	3	1	0	0	2147	295	643	14	-1	
4	1	3	1	1	0	2147	295	643	14	-1	
5	1	3	1	1	1	2147	295	643	14	95	 
2	1	4	0	0	0	327	409	2489	25	-1	
3	1	4	1	0	0	327	409	2489	25	-1	
4	1	4	1	1	0	327	409	2489	25	-1	
5	1	4	1	1	1	327	409	2489	25	95	 
2	1	5	0	0	0	326	424	2490	26	-1	
3	1	5	1	0	0	326	424	2490	26	-1	
4	1	5	1	1	0	326	424	2490	26	-1	
5	1	5	1	1	1	326	424	2490	26	95	 
2	1	6	0	0	0	322	500	1211	239	-1	
3	1	6	1	0	0	322	500	1211	239	-1	
4	1	6	1	1	0	322	500	1207	66	-1	
5	1	6	1	1	1	322	514	138	52	52	guetto
5	1	6	1	1	2	480	532	44	8	90	—
5	1	6	1	1	3	544	506	273	50	33	Jacquemoud
5	1	6	1	1	4	839	528	40	8	92	—
5	1	6	1	1	5	903	504	114	40	90	Fanti
5	1	6	1	1	6	1047	524	46	10	91	—
5	1	6	1	1	7	1121	502	158	42	89	Gonnet
5	1	6	1	1	8	1297	524	46	8	89	—
5	1	6	1	1	9	1365	500	100	40	90	Prat
5	1	6	1	1	10	1483	520	46	12	90	—
4	1	6	1	2	0	322	564	1211	54	-1	
5	1	6	1	2	1	322	572	170	46	29	Arnulfo
5	1	6	1	2	2	512	592	44	8	93	—
5	1	6	1	2	3	578	570	217	40	92	Calabiana
5	1	6	1	2	4	823	574	44	24	93	—
5	1	6	1	2	5	901	568	164	40	93	Castelli
5	1	6	1	2	6	1085	588	44	10	93	—
5	1	6	1	2	7	1157	566	44	42	93	8.
5	1	6	1	2	8	1221	568	50	40	93	A.
5	1	6	1	2	9	1293	566	48	40	93	R.
5	1	6	1	2	10	1371	564	28	40	96	il
5	1	6	1	2	11	1419	564	114	40	52	Prin»
4	1	6	1	3	0	324	628	1209	59	-1	
5	1	6	1	3	1	324	640	84	47	92	cipe
5	1	6	1	3	2	428	634	178	49	91	Eugenio
5	1	6	1	3	3	634	656	46	10	93	—
5	1	6	1	3	4	712	632	189	40	86	Durando
5	1	6	1	3	5	935	630	186	42	93	Giacomo
5	1	6	1	3	6	1149	652	44	8	88	—
5	1	6	1	3	7	1221	628	124	52	93	Ceppi
5	1	6	1	3	8	1365	650	46	10	93	—
5	1	6	1	3	9	1433	628	100	42	82	Mal-
4	1	6	1	4	0	322	693	815	46	-1	
5	1	6	1	4	1	322	699	106	40	91	vezzi
5	1	6	1	4	2	448	719	44	8	92	—
5	1	6	1	4	3	514	695	140	42	85	Caveri
5	1	6	1	4	4	676	717	44	8	88	—
5	1	6	1	4	5	742	695	121	40	93	Elena
5	1	6	1	4	6	883	715	35	8	92	—
5	1	6	1	4	7	917	693	220	42	41	Prinetti.
2	1	7	0	0	0	813	793	236	50	-1	
3	1	7	1	0	0	813	793	236	50	-1	
4	1	7	1	1	0	813	793	236	50	-1	
5	1	7	1	1	1	813	793	142	50	90	Ufficio
5	1	7	1	1	2	971	793	78	42	94	IV.
2	1	8	0	0	0	324	881	1217	1052	-1	
3	1	8	1	0	0	324	881	1213	434	-1	
4	1	8	1	1	0	374	881	1159	54	-1	
5	1	8	1	1	1	374	887	218	48	93	Paleocapa
5	1	8	1	1	2	612	907	44	8	92	—
5	1	8	1	1	3	676	883	78	40	93	Des
5	1	8	1	1	4	775	883	180	40	91	Ambrois
5	1	8	1	1	5	973	907	42	6	93	—
5	1	8	1	1	6	1033	883	172	40	91	Panizza
5	1	8	1	1	7	1223	903	44	8	91	—
5	1	8	1	1	8	1289	881	184	42	93	Manzoni
5	1	8	1	1	9	1489	903	44	8	92	—
4	1	8	1	2	0	324	945	1213	46	-1	
5	1	8	1	2	1	324	949	232	42	89	Carbonieri
5	1	8	1	2	2	576	971	44	8	92	—
5	1	8	1	2	3	640	947	122	40	93	Lauzi
5	1	8	1	2	4	795	969	46	8	93	—
5	1	8	1	2	5	875	947	104	40	68	Ricci
5	1	8	1	2	6	1009	969	44	8	92	—
5	1	8	1	2	7	1073	945	246	40	93	Ambrosetti
5	1	8	1	2	8	1341	967	44	8	92	—
5	1	8	1	2	9	1405	945	132	38	91	Mosca
4	1	8	1	3	0	328	1007	1209	46	-1	
5	1	8	1	3	1	328	1035	44	8	92	—
5	1	8	1	3	2	394	1013	32	40	0	D
5	1	8	1	3	3	442	1011	96	42	0	Oria
5	1	8	1	3	4	558	1033	44	8	85	—
5	1	8	1	3	5	622	1011	221	40	90	Audiffredi
5	1	8	1	3	6	873	1033	46	6	93	—
5	1	8	1	3	7	949	1009	106	40	93	Sella
5	1	8	1	3	8	1083	1031	44	8	92	—
5	1	8	1	3	9	1149	1007	180	40	92	Cadorna
5	1	8	1	3	10	1349	1029	44	8	92	—
5	1	8	1	3	11	1415	1007	122	38	90	Moris
4	1	8	1	4	0	328	1071	1207	52	-1	
5	1	8	1	4	1	328	1099	46	8	92	—
5	1	8	1	4	2	392	1077	120	40	92	Cotta
5	1	8	1	4	3	530	1097	46	10	92	—
5	1	8	1	4	4	596	1075	140	40	91	Araldi
5	1	8	1	4	5	762	1095	37	8	93	—
5	1	8	1	4	6	823	1073	198	50	92	Persoglio
5	1	8	1	4	7	1049	1095	44	8	92	—
5	1	8	1	4	8	1113	1071	188	48	92	Collegno
5	1	8	1	4	9	1321	1091	44	8	92	—
5	1	8	1	4	10	1389	1071	146	36	86	D'Aze-
