level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3307	4677	-1	
2	1	1	0	0	0	245	230	559	61	-1	
3	1	1	1	0	0	245	230	559	61	-1	
4	1	1	1	1	0	245	230	559	61	-1	
5	1	1	1	1	1	245	242	112	49	96	Atti
5	1	1	1	1	2	391	230	413	51	93	Parlamentari
2	1	2	0	0	0	1476	220	320	46	-1	
3	1	2	1	0	0	1476	220	320	46	-1	
4	1	2	1	1	0	1476	220	320	46	-1	
5	1	2	1	1	1	1476	245	61	8	93	—
5	1	2	1	1	2	1578	220	121	46	92	1955
5	1	2	1	1	3	1735	245	61	8	92	—
2	1	3	0	0	0	2486	229	510	61	-1	
3	1	3	1	0	0	2486	229	510	61	-1	
4	1	3	1	1	0	2486	229	510	61	-1	
5	1	3	1	1	1	2486	229	187	48	95	Senato
5	1	3	1	1	2	2711	232	81	45	95	del
5	1	3	1	1	3	2830	231	166	59	91	Regno
2	1	4	0	0	0	239	302	2770	24	-1	
3	1	4	1	0	0	239	302	2770	24	-1	
4	1	4	1	1	0	239	302	2770	24	-1	
5	1	4	1	1	1	239	302	2770	24	95	 
2	1	5	0	0	0	258	303	2751	23	-1	
3	1	5	1	0	0	258	303	2751	23	-1	
4	1	5	1	1	0	258	303	2751	23	-1	
5	1	5	1	1	1	258	303	2751	23	95	 
2	1	6	0	0	0	258	323	2748	12	-1	
3	1	6	1	0	0	258	323	2748	12	-1	
4	1	6	1	1	0	258	323	2748	12	-1	
5	1	6	1	1	1	258	323	2748	12	95	 
2	1	7	0	0	0	357	373	2617	57	-1	
3	1	7	1	0	0	357	373	2617	57	-1	
4	1	7	1	1	0	357	373	2617	57	-1	
5	1	7	1	1	1	357	389	356	37	64	LEGISLATURA
5	1	7	1	1	2	753	390	95	33	93	XIX
5	1	7	1	1	3	883	402	59	9	92	—
5	1	7	1	1	4	983	373	50	47	63	l*
5	1	7	1	1	5	1069	386	240	34	51	sessione
5	1	7	1	1	6	1343	375	207	48	93	1895-96
5	1	7	1	1	7	1590	402	56	8	87	—
5	1	7	1	1	8	1676	389	315	35	93	DISCUSSIONI
5	1	7	1	1	9	2027	403	60	7	69	|—
5	1	7	1	1	10	2124	390	232	34	83	TURNATA
5	1	7	1	1	11	2394	392	98	33	93	DEL
5	1	7	1	1	12	2531	383	57	44	6	l3
5	1	7	1	1	13	2624	395	188	34	13	ciueNnO
5	1	7	1	1	14	2852	385	122	45	95	1896
2	1	8	0	0	0	299	472	2709	14	-1	
3	1	8	1	0	0	299	472	2709	14	-1	
4	1	8	1	1	0	299	472	2709	14	-1	
5	1	8	1	1	1	299	472	2709	14	95	 
2	1	9	0	0	0	261	484	2748	14	-1	
3	1	9	1	0	0	261	484	2748	14	-1	
4	1	9	1	1	0	261	484	2748	14	-1	
5	1	9	1	1	1	261	484	2748	14	95	 
2	1	10	0	0	0	219	573	1393	3983	-1	
3	1	10	1	0	0	219	573	1380	379	-1	
4	1	10	1	1	0	219	573	1377	59	-1	
5	1	10	1	1	1	219	580	292	52	96	richiamati
5	1	10	1	1	2	546	579	51	47	96	in
5	1	10	1	1	3	635	593	119	34	96	caso
5	1	10	1	1	4	791	578	50	47	96	di
5	1	10	1	1	5	862	573	371	51	96	mobilitazioni
5	1	10	1	1	6	1252	575	143	47	96	salvo
5	1	10	1	1	7	1420	576	34	45	96	il
5	1	10	1	1	8	1479	590	117	33	96	caso
4	1	10	1	2	0	222	651	1373	58	-1	
5	1	10	1	2	1	222	659	135	50	93	assai
