level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3256	4506	-1	
2	1	1	0	0	0	1517	158	240	48	-1	
3	1	1	1	0	0	1517	158	240	48	-1	
4	1	1	1	1	0	1517	158	240	48	-1	
5	1	1	1	1	1	1517	186	68	10	89	—
5	1	1	1	1	2	1605	158	64	48	39	17
2	1	2	0	0	0	1943	258	561	6	-1	
3	1	2	1	0	0	1943	258	561	6	-1	
4	1	2	1	1	0	1943	258	561	6	-1	
5	1	2	1	1	1	1943	258	561	6	95	 
2	1	3	0	0	0	1287	258	675	82	-1	
3	1	3	1	0	0	1287	258	682	82	-1	
4	1	3	1	1	0	1287	258	675	82	-1	
5	1	3	1	1	1	1287	258	201	82	96	TORNATA
5	1	3	1	1	2	1529	298	85	32	95	DEL
5	1	3	1	1	3	1617	258	102	72	6	AT
5	1	3	1	1	4	1751	260	211	70	76	FEBBRAIO
2	1	4	0	0	0	308	357	2626	20	-1	
3	1	4	1	0	0	308	357	2626	20	-1	
4	1	4	1	1	0	308	357	2626	20	-1	
5	1	4	1	1	1	308	357	2626	20	95	 
2	1	5	0	0	0	304	416	1299	3586	-1	
3	1	5	1	0	0	304	416	1287	110	-1	
4	1	5	1	1	0	304	416	1287	54	-1	
5	1	5	1	1	1	304	422	238	48	91	guarentisce
5	1	5	1	1	2	572	422	34	36	96	la
5	1	5	1	1	3	638	422	177	48	96	pubblica
5	1	5	1	1	4	845	418	254	50	95	tranquillità,
5	1	5	1	1	5	1117	418	48	38	95	ed
5	1	5	1	1	6	1183	416	20	40	96	è
5	1	5	1	1	7	1223	420	252	48	96	inseparabile
5	1	5	1	1	8	1493	418	98	38	96	dalla
4	1	5	1	2	0	306	478	761	48	-1	
5	1	5	1	2	1	306	492	90	28	96	vera
5	1	5	1	2	2	416	478	148	48	96	libertà,
5	1	5	1	2	3	586	480	97	38	96	dalla
5	1	5	1	2	4	703	486	88	30	94	vera
5	1	5	1	2	5	811	478	256	48	92	uguaglianza.
3	1	5	2	0	0	306	536	1287	516	-1	
4	1	5	2	1	0	358	536	1235	50	-1	
5	1	5	2	1	1	358	544	58	36	92	IV,
5	1	5	2	1	2	440	540	170	40	90	L'intima
5	1	5	2	1	3	630	538	137	36	41	unione
5	1	5	2	1	4	789	538	54	36	96	tra
5	1	5	2	1	5	865	538	24	36	96	il
5	1	5	2	1	6	911	538	52	36	40	Re
5	1	5	2	1	7	975	536	88	38	40	edil
5	1	5	2	1	8	1087	538	136	48	96	popolo
5	1	5	2	1	9	1241	536	20	38	96	è
5	1	5	2	1	10	1277	536	190	38	93	elemento
5	1	5	2	1	11	1485	536	108	38	90	inde-
4	1	5	2	2	0	306	590	1287	54	-1	
5	1	5	2	2	1	306	590	210	48	72	struttibile
5	1	5	2	2	2	548	598	36	36	96	di
5	1	5	2	2	3	618	596	99	38	96	forza
5	1	5	2	2	4	737	608	20	26	96	e
5	1	5	2	2	5	777	594	36	38	96	di
5	1	5	2	2	6	833	594	148	40	87	libertà,
5	1	5	2	2	7	1009	598	104	36	93	Nello
5	1	5	2	2	8	1141	598	188	36	92	esaminar
5	1	5	2	2	9	1347	598	34	42	96	le
5	1	5	2	2	10	1401	596	96	48	96	leggi
5	1	5	2	2	11	1525	596	68	38	96	che
4	1	5	2	3	0	306	654	1287	50	-1	
5	1	5	2	3	1	306	668	188	28	90	verranno
5	1	5	2	3	2	514	658	193	46	94	proposte,
5	1	5	2	3	3	727	656	98	38	93	onde
5	1	5	2	3	4	841	656	216	38	55	conformar
5	1	5	2	3	5	1071	666	150	36	96	sempre
5	1	5	2	3	6	1237	654	62	50	96	più
5	1	5	2	3	7	1315	658	34	34	90	le
5	1	5	2	3	8	1365	660	128	32	93	nostre
5	1	5	2	3	9	1513	656	80	34	90	isti-
4	1	5	2	4	0	310	714	1283	56	-1	
5	1	5	2	4	1	310	716	142	38	93	tuzioni
5	1	5	2	4	2	480	716	36	36	96	al
5	1	5	2	4	3	544	716	112	46	96	genio
5	1	5	2	4	4	675	716	44	36	94	ed
5	1	5	2	4	5	745	716	34	38	95	ai
5	1	5	2	4	6	809	716	146	46	96	bisogni
5	1	5	2	4	7	983	716	60	36	97	del
5	1	5	2	4	8	1071	716	146	44	79	secolo,
5	1	5	2	4	9	1239	716	24	36	92	il
5	1	5	2	4	10	1281	716	138	34	91	Senalo
5	1	5	2	4	11	1437	722	74	28	93	non
5	1	5	2	4	12	1531	714	62	56	91	di-
4	1	5	2	5	0	308	768	1283	54	-1	
5	1	5	2	5	1	308	774	230	38	89	menticherà
5	1	5	2	5	2	552	778	72	34	96	mai
5	1	5	2	5	3	642	778	133	44	96	questo
5	1	5	2	5	4	795	774	140	48	96	grande
5	1	5	2	5	5	955	776	184	46	96	principio
5	1	5	2	5	6	1159	784	20	26	86	e
5	1	5	2	5	7	1201	786	46	26	96	ne
5	1	5	2	5	8	1265	770	254	50	93	promuoverà
5	1	5	2	5	9	1531	768	60	42	93	co-
4	1	5	2	6	0	308	832	1285	50	-1	
5	1	5	2	6	1	308	836	254	36	91	slantemente
5	1	5	2	6	2	582	834	301	48	93	l'applicazione;
5	1	5	2	6	3	905	834	240	46	75	riputandolo
5	1	5	2	6	4	1165	842	114	38	96	opera
5	1	5	2	6	5	1297	842	72	28	96	non
5	1	5	2	6	6	1385	836	118	42	93	punto
5	1	5	2	6	7	1521	832	72	38	92	dif-
4	1	5	2	7	0	306	890	1287	50	-1	
5	1	5	2	7	1	306	890	148	42	90	ficilein
5	1	5	2	7	2	472	904	50	28	96	un
5	1	5	2	7	3	538	904	112	36	96	paese
5	1	5	2	7	4	665	894	96	36	96	dove
5	1	5	2	7	5	781	892	22	36	96	il
5	1	5	2	7	6	823	894	50	36	96	Re
5	1	5	2	7	7	889	892	44	36	96	ha
5	1	5	2	7	8	953	892	300	48	96	sapientemente
5	1	5	2	7	9	1269	902	20	24	93	e
5	1	5	2	7	10	1305	894	288	44	90	palernamente
4	1	5	2	8	0	308	948	1285	52	-1	
5	1	5	2	8	1	308	948	152	42	92	inizialo
5	1	5	2	8	2	478	952	58	40	96	ciò
5	1	5	2	8	3	554	952	70	38	96	che
5	1	5	2	8	4	638	954	133	44	96	poteva
5	1	5	2	8	5	787	950	212	38	96	soddisfare
5	1	5	2	8	6	1013	950	34	42	91	al
5	1	5	2	8	7	1067	950	110	46	96	giusti
5	1	5	2	8	8	1195	950	164	38	74	desideri
5	1	5	2	8	9	1375	952	60	36	96	dei
5	1	5	2	8	10	1451	954	142	46	96	popoli,
4	1	5	2	9	0	308	1010	1055	42	-1	
5	1	5	2	9	1	308	1022	24	26	85	o
5	1	5	2	9	2	348	1012	234	38	85	secondarne
5	1	5	2	9	3	600	1010	10	36	96	i
5	1	5	2	9	4	632	1010	115	36	96	nobili
5	1	5	2	9	5	761	1010	134	42	86	affetti,
5	1	5	2	9	6	915	1018	22	26	74	o
5	1	5	2	9	7	955	1010	220	36	90	consolarne
5	1	5	2	9	8	1195	1010	10	34	96	i
5	1	5	2	9	9	1225	1010	122	36	91	dolori,
3	1	5	3	0	0	308	1066	1289	642	-1	
4	1	5	3	1	0	360	1066	1235	48	-1	
5	1	5	3	1	1	360	1070	50	36	85	V.
5	1	5	3	1	2	426	1070	60	34	96	Ma
5	1	5	3	1	3	500	1076	42	28	96	se
5	1	5	3	1	4	560	1068	119	46	96	prima
5	1	5	3	1	5	699	1066	222	38	96	condizione
5	1	5	3	1	6	947	1068	36	36	96	di
5	1	5	3	1	7	1017	1066	100	40	96	forza
5	1	5	3	1	8	1137	1078	22	26	96	e
5	1	5	3	1	9	1177	1068	36	36	96	di
5	1	5	3	1	10	1233	1068	136	38	31	libertà
5	1	5	3	1	11	1389	1066	20	38	96	è
5	1	5	3	1	12	1427	1070	168	38	46	unione
4	1	5	3	2	0	308	1126	1287	50	-1	
5	1	5	3	2	1	308	1126	132	40	95	intima
5	1	5	3	2	2	458	1128	58	36	96	del
5	1	5	3	2	3	534	1128	169	46	96	principe
5	1	5	3	2	4	721	1138	22	26	94	e
5	1	5	3	2	5	761	1126	60	38	96	del
5	1	5	3	2	6	837	1128	152	48	96	popolo,
5	1	5	3	2	7	1007	1128	162	48	93	importa
5	1	5	3	2	8	1185	1132	272	36	92	sommamente
5	1	5	3	2	9	1473	1130	122	36	59	all’ia-
4	1	5	3	3	0	310	1186	1285	52	-1	
5	1	5	3	3	1	310	1186	142	38	79	teresse
5	1	5	3	3	2	472	1186	142	38	84	d’Italia
5	1	5	3	3	3	634	1198	20	26	93	e
5	1	5	3	3	4	673	1188	70	36	69	atla
5	1	5	3	3	5	763	1198	108	26	93	causa
5	1	5	3	3	6	889	1188	366	46	76	dell'indipendenza
5	1	5	3	3	7	1269	1188	68	38	96	che
5	1	5	3	3	8	1353	1192	134	46	96	questo
