level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3307	4677	-1	
2	1	1	0	0	0	285	216	542	51	-1	
3	1	1	1	0	0	285	213	542	54	-1	
4	1	1	1	1	0	368	218	369	23	-1	
5	1	1	1	1	1	368	219	34	7	48	po
5	1	1	1	1	2	602	228	36	8	39	GR
5	1	1	1	1	3	702	218	35	23	27	a
5	1	1	1	1	4	779	213	47	24	25	et
4	1	1	1	2	0	285	216	542	51	-1	
5	1	1	1	2	1	285	221	114	46	2	Atii
5	1	1	1	2	2	438	216	389	46	23	Purlumeniari
2	1	2	0	0	0	359	348	910	61	-1	
3	1	2	1	0	0	359	348	910	61	-1	
4	1	2	1	1	0	359	348	910	61	-1	
5	1	2	1	1	1	359	369	351	40	91	LEGISLATURA
5	1	2	1	1	2	745	367	70	33	33	XX
5	1	2	1	1	3	850	378	61	9	1	—-
5	1	2	1	1	4	946	348	54	50	94	2°
5	1	2	1	1	5	1034	356	235	40	93	SESSIONE
2	1	3	0	0	0	267	544	1362	144	-1	
3	1	3	1	0	0	267	544	1362	144	-1	
4	1	3	1	1	0	267	544	1362	135	-1	
5	1	3	1	1	1	267	576	165	35	95	nuovo
5	1	3	1	1	2	468	572	162	48	52	perso!
5	1	3	1	1	3	622	558	115	47	0	Dala
5	1	3	1	1	4	772	556	47	123	10	lo
5	1	3	1	1	5	845	545	243	56	92	difficoltà
5	1	3	1	1	6	1124	555	95	41	96	che
5	1	3	1	1	7	1254	544	43	49	78	si
5	1	3	1	1	8	1324	551	305	53	95	oppongono
4	1	3	1	2	0	267	636	523	52	-1	
5	1	3	1	2	1	267	641	99	47	96	alla
5	1	3	1	2	2	402	638	207	48	96	riforma
5	1	3	1	2	3	638	636	152	46	84	stesse
2	1	4	0	0	0	330	680	1337	97	-1	
3	1	4	1	0	0	330	680	1337	97	-1	
4	1	4	1	1	0	330	680	1337	97	-1	
5	1	4	1	1	1	330	713	337	64	92	Approvando
5	1	4	1	1	2	696	711	35	47	91	il
5	1	4	1	1	3	761	723	166	34	95	nuovo
5	1	4	1	1	4	960	680	242	91	96	organico
5	1	4	1	1	5	1236	702	77	47	93	del
5	1	4	1	1	6	1344	697	323	54	16	Ministero,..
2	1	5	0	0	0	262	775	1375	1477	-1	
3	1	5	1	0	0	262	775	1373	702	-1	
4	1	5	1	1	0	264	775	1366	79	-1	
5	1	5	1	1	1	264	794	141	50	95	nulla
5	1	5	1	1	2	434	794	41	47	97	si
5	1	5	1	1	3	504	786	298	68	95	pregiudica
5	1	5	1	1	4	825	801	26	33	96	e
5	1	5	1	1	5	881	785	44	49	96	si
5	1	5	1	1	6	956	783	383	61	93	compromette.
5	1	5	1	1	7	1370	775	260	49	74	Anzitutto
4	1	5	1	2	0	266	850	1366	71	-1	
5	1	5	1	2	1	266	871	119	50	96	data
5	1	5	1	2	2	420	873	48	45	96	la
5	1	5	1	2	3	504	867	267	50	96	eventuale
5	1	5	1	2	4	800	862	199	50	96	fusione
5	1	5	1	2	5	1030	860	139	60	96	degli
5	1	5	1	2	6	1200	855	194	52	96	archivi
5	1	5	1	2	7	1425	850	207	51	94	notarili
4	1	5	1	3	0	266	931	1368	77	-1	
5	1	5	1	3	1	266	950	134	60	87	cogli
5	1	5	1	3	2	430	944	193	52	96	archivi
5	1	5	1	3	3	654	943	48	48	96	di
5	1	5	1	3	4	733	944	156	58	97	Stato,
5	1	5	1	3	5	925	941	107	48	92	solo
5	1	5	1	3	6	1060	934	349	65	66	gl’impiegati
5	1	5	1	3	7	1439	932	79	48	96	del
5	1	5	1	3	8	1544	931	90	48	85	Mi-
4	1	5	1	4	0	265	975	1367	106	-1	
5	1	5	1	4	1	265	1029	189	45	91	nistero
5	1	5	1	4	2	491	1022	253	49	54	addetti
5	1	5	1	4	3	721	1019	104	61	96	agli
5	1	5	1	4	4	849	1016	194	50	96	archivi
5	1	5	1	4	5	1056	975	205	106	84	‘notarili
5	1	5	1	4	6	1312	1012	320	48	96	dovrebbero
4	1	5	1	5	0	265	1087	1367	93	-1	
5	1	5	1	5	1	265	1104	204	60	92	seguire
5	1	5	1	5	2	499	1098	34	49	0	]
5	1	5	1	5	3	554	1098	290	50	85	istituzione
5	1	5	1	5	4	880	1097	81	48	88	nel
5	1	5	1	5	5	1000	1109	90	34	96	suo
5	1	5	1	5	6	1121	1087	314	93	89	passaggio,
5	1	5	1	5	7	1471	1101	83	35	96	ma
5	1	5	1	5	8	1589	1087	43	47	70	si
4	1	5	1	6	0	263	1149	1372	151	-1	
5	1	5	1	6	1	263	1149	152	98	96	tratta
5	1	5	1	6	2	458	1179	48	47	96	di
5	1	5	1	6	3	530	1174	294	64	96	pochissimi
5	1	5	1	6	4	851	1165	284	135	0	impiegati,
5	1	5	1	6	5	1168	1171	77	113	38	na
5	1	5	1	6	6	1253	1168	78	48	94	cui
5	1	5	1	6	7	1355	1178	280	36	94	mancanza
4	1	5	1	7	0	265	1243	1369	65	-1	
5	1	5	1	7	1	265	1274	102	33	96	non
5	1	5	1	7	2	403	1252	272	54	95	diminuirà
5	1	5	1	7	3	715	1254	49	46	96	la
5	1	5	1	7	4	805	1254	169	46	96	estesa
5	1	5	1	7	5	1090	1249	266	59	93	competenza
5	1	5	1	7	6	1392	1243	134	50	91	deila
5	1	5	1	7	7	1562	1241	72	50	92	di-
4	1	5	1	8	0	262	1262	1371	124	-1	
5	1	5	1	8	1	262	1337	197	49	96	visione
5	1	5	1	8	2	496	1335	78	47	93	del
5	1	5	1	8	3	609	1330	253	54	92	notariato
5	1	5	1	8	4	900	1330	48	46	92	ai
5	1	5	1	8	5	993	1262	176	114	9	Minist
5	1	5	1	8	6	1205	1337	53	36	95	ro
5	1	5	1	8	7	1308	1323	49	48	96	di
5	1	5	1	8	8	1394	1322	175	62	96	grazia
5	1	5	1	8	9	1607	1334	26	34	80	e
4	1	5	1	9	0	268	1412	253	65	-1	
5	1	5	1	9	1	268	1412	253	65	94	giustizia.
3	1	5	2	0	0	327	1477	1306	64	-1	
4	1	5	2	1	0	327	1477	1306	64	-1	
5	1	5	2	1	1	327	1492	170	49	96	Infatti
5	1	5	2	1	2	533	1490	110	49	95	la
5	1	5	2	1	3	618	1488	251	48	95	divisione
5	1	5	2	1	4	921	1485	81	47	95	del
5	1	5	2	1	5	1052	1454	255	77	86	notariato
5	1	5	2	1	6	1344	1477	162	51	86	dovrà
5	1	5	2	1	7	1550	1492	83	33	86	oc-
3	1	5	3	0	0	263	1557	1374	695	-1	
4	1	5	3	1	0	266	1557	1345	84	-1	
5	1	5	3	1	1	266	1570	194	63	92	cuparsi
5	1	5	3	1	2	490	1569	128	48	96	delle
5	1	5	3	1	3	635	1565	145	60	95	leggi
5	1	5	3	1	4	816	1578	27	33	96	e
5	1	5	3	1	5	867	1561	343	62	96	regolamenti
5	1	5	3	1	6	1236	1560	81	48	93	del
5	1	5	3	1	7	1354	1559	165	47	83	noiari
5	1	5	3	1	8	1510	1557	101	84	75	lato,
4	1	5	3	2	0	263	1635	1372	73	-1	
5	1	5	3	2	1	263	1650	131	46	96	delle
5	1	5	3	2	2	430	1642	249	66	96	questioni
5	1	5	3	2	3	716	1642	62	48	96	ed
5	1	5	3	2	4	806	1638	144	51	96	affari
5	1	5	3	2	5	991	1637	327	50	94	concernenti
5	1	5	3	2	6	1354	1636	31	47	32	1°
5	1	5	3	2	7	1408	1634	227	62	92	applica-
4	1	5	3	3	0	266	1711	1368	69	-1	
5	1	5	3	3	1	266	1727	141	46	96	zione
5	1	5	3	3	2	442	1720	130	51	96	delle
5	1	5	3	3	3	628	1722	135	48	94	dette
5	1	5	3	3	4	816	1717	143	63	95	leggi
5	1	5	3	3	5	1012	1732	26	33	95	e
5	1	5	3	3	6	1092	1712	373	64	94	regolamenti;
5	1	5	3	3	7	1503	1711	131	49	89	delle
4	1	5	3	4	0	266	1788	1364	69	-1	
5	1	5	3	4	1	266	1800	370	52	96	circoscrizioni
5	1	5	3	4	2	667	1796	223	61	96	notarili,
5	1	5	3	4	3	931	1796	81	48	96	del
5	1	5	3	4	4	1038	1793	271	64	96	personale
5	1	5	3	4	5	1336	1791	81	49	93	dei
5	1	5	3	4	6	1445	1788	185	58	92	notari,
