level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3311	4528	-1	
2	1	1	0	0	0	1558	176	274	50	-1	
3	1	1	1	0	0	1558	176	274	50	-1	
4	1	1	1	1	0	1558	176	274	50	-1	
5	1	1	1	1	1	1558	204	64	8	72	—
5	1	1	1	1	2	1650	176	182	50	80	152
5	1	1	1	1	3	1763	172	63	74	89	—
2	1	2	0	0	0	362	248	1843	19	-1	
3	1	2	1	0	0	362	248	1843	19	-1	
4	1	2	1	1	0	362	248	1843	19	-1	
5	1	2	1	1	1	362	248	1843	19	95	 
2	1	3	0	0	0	362	248	1843	19	-1	
3	1	3	1	0	0	362	248	1843	19	-1	
4	1	3	1	1	0	362	248	1843	19	-1	
5	1	3	1	1	1	362	248	1843	19	95	 
2	1	4	0	0	0	362	248	1843	19	-1	
3	1	4	1	0	0	362	248	1843	19	-1	
4	1	4	1	1	0	362	248	1843	19	-1	
5	1	4	1	1	1	362	248	1843	19	95	 
2	1	5	0	0	0	1270	256	192	30	-1	
3	1	5	1	0	0	1270	256	192	30	-1	
4	1	5	1	1	0	1270	256	192	30	-1	
5	1	5	1	1	1	1256	252	39	38	30	TOT
2	1	6	0	0	0	1018	318	576	50	-1	
3	1	6	1	0	0	1018	318	576	50	-1	
4	1	6	1	1	0	1018	318	576	50	-1	
5	1	6	1	1	1	1018	318	172	34	96	SENATO
5	1	6	1	1	2	1226	322	84	32	96	DEL
5	1	6	1	1	3	1348	320	146	48	93	REGNO
5	1	6	1	1	4	1530	336	64	4	80	—-
2	1	7	0	0	0	370	380	12	8	-1	
3	1	7	1	0	0	370	380	12	8	-1	
4	1	7	1	1	0	370	380	12	8	-1	
5	1	7	1	1	1	370	380	12	8	0	*
2	1	8	0	0	0	336	438	1312	3808	-1	
3	1	8	1	0	0	346	438	1298	462	-1	
4	1	8	1	1	0	350	438	1288	56	-1	
5	1	8	1	1	1	350	438	82	42	93	dire
5	1	8	1	1	2	450	440	104	48	77	s'egli
5	1	8	1	1	3	576	440	64	50	96	più
5	1	8	1	1	4	662	442	212	38	96	vivamente
5	1	8	1	1	5	892	442	166	38	96	desideri
5	1	8	1	1	6	1076	440	68	42	96	che
5	1	8	1	1	7	1160	444	54	38	96	sia
5	1	8	1	1	8	1234	444	88	38	85	dala
5	1	8	1	1	9	1340	440	66	54	96	più
5	1	8	1	1	10	1424	444	138	48	93	ampia,
5	1	8	1	1	11	1580	454	58	28	91	so-
4	1	8	1	2	0	348	500	1296	52	-1	
5	1	8	1	2	1	348	500	116	40	52	lenune
5	1	8	1	2	2	480	500	278	40	93	soddisfazione
5	1	8	1	2	3	776	502	174	40	43	all'amor
5	1	8	1	2	4	968	502	156	50	95	proprio
