level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3315	4683	-1	
2	1	1	0	0	0	353	215	486	45	-1	
3	1	1	1	0	0	353	215	486	45	-1	
4	1	1	1	1	0	353	215	486	45	-1	
5	1	1	1	1	1	353	218	96	42	80	Atto
5	1	1	1	1	2	485	215	354	45	95	Parlamentari
2	1	2	0	0	0	1465	222	335	41	-1	
3	1	2	1	0	0	1465	222	335	41	-1	
4	1	2	1	1	0	1465	222	335	41	-1	
5	1	2	1	1	1	1465	239	60	7	87	—
5	1	2	1	1	2	1559	222	148	41	93	18613
5	1	2	1	1	3	1741	243	59	7	90	—
2	1	3	0	0	0	2300	218	624	52	-1	
3	1	3	1	0	0	2300	218	624	52	-1	
4	1	3	1	1	0	2300	218	624	52	-1	
5	1	3	1	1	1	2300	218	167	41	96	Senato
5	1	3	1	1	2	2499	219	120	39	96	della
5	1	3	1	1	3	2647	219	277	51	95	Repubblica
2	1	4	0	0	0	349	290	2570	30	-1	
3	1	4	1	0	0	349	290	2570	30	-1	
4	1	4	1	1	0	349	290	2570	30	-1	
5	1	4	1	1	1	349	290	2570	30	95	 
2	1	5	0	0	0	348	348	844	48	-1	
3	1	5	1	0	0	348	348	844	48	-1	
4	1	5	1	1	0	348	348	844	48	-1	
5	1	5	1	1	1	348	351	208	44	93	1948-50
5	1	5	1	1	2	589	374	31	6	78	—-
5	1	5	1	1	3	651	348	306	48	38	CDLUXXIX
5	1	5	1	1	4	993	358	199	34	96	SEDUTA
2	1	6	0	0	0	1447	350	405	44	-1	
3	1	6	1	0	0	1447	350	405	44	-1	
4	1	6	1	1	0	1447	350	405	44	-1	
5	1	6	1	1	1	1447	350	405	44	96	DISCUSSIONI
2	1	7	0	0	0	2488	350	436	42	-1	
3	1	7	1	0	0	2488	350	436	42	-1	
4	1	7	1	1	0	2488	350	436	42	-1	
5	1	7	1	1	1	2488	352	57	40	96	18
5	1	7	1	1	2	2577	351	196	41	23	LUGLIO
5	1	7	1	1	3	2809	350	115	42	96	1950
2	1	8	0	0	0	355	419	2565	29	-1	
3	1	8	1	0	0	355	419	2565	29	-1	
4	1	8	1	1	0	355	419	2565	29	-1	
5	1	8	1	1	1	355	419	2565	29	95	 
2	1	9	0	0	0	355	429	2565	27	-1	
3	1	9	1	0	0	355	429	2565	27	-1	
4	1	9	1	1	0	355	429	2565	27	-1	
5	1	9	1	1	1	355	429	2565	27	95	 
2	1	10	0	0	0	640	628	664	55	-1	
3	1	10	1	0	0	640	628	664	55	-1	
4	1	10	1	1	0	640	628	664	55	-1	
5	1	10	1	1	1	640	631	187	52	96	Ripresa
5	1	10	1	1	2	861	628	122	44	96	delia
5	1	10	1	1	3	1017	628	287	46	95	discussione.
2	1	11	0	0	0	351	815	1254	663	-1	
3	1	11	1	0	0	352	815	1249	189	-1	
4	1	11	1	1	0	413	815	1188	56	-1	
5	1	11	1	1	1	413	818	435	42	95	PRESIDENTE.
5	1	11	1	1	2	887	815	344	56	96	Riprendiamo
5	1	11	1	1	3	1264	816	51	43	93	la
5	1	11	1	1	4	1344	816	257	44	91	discussio-
4	1	11	1	2	0	352	888	1249	46	-1	
5	1	11	1	2	1	352	903	59	31	96	ne
5	1	11	1	2	2	435	890	76	42	95	sui
5	1	11	1	2	3	535	890	176	42	96	bilanci
5	1	11	1	2	4	737	890	74	42	56	dei
5	1	11	1	2	5	837	888	243	43	38	Ministeri
5	1	11	1	2	6	1105	888	76	43	96	del
5	1	11	1	2	7	1205	891	160	41	94	tesoro
5	1	11	1	2	8	1391	902	24	30	96	e
5	1	11	1	2	9	1437	888	76	43	93	del
5	1	11	1	2	10	1537	888	64	43	90	bi-
4	1	11	1	3	0	353	962	171	42	-1	
5	1	11	1	3	1	353	962	171	42	95	lancio.
3	1	11	2	0	0	417	1044	786	55	-1	
4	1	11	2	1	0	417	1044	786	55	-1	
5	1	11	2	1	1	417	1046	218	42	89	SACCO.
5	1	11	2	1	2	656	1046	253	42	89	Domando
5	1	11	2	1	3	929	1044	50	43	95	di
5	1	11	2	1	4	997	1044	206	55	93	parlare,
3	1	11	3	0	0	351	1128	1254	206	-1	
4	1	11	3	1	0	413	1128	1192	56	-1	
5	1	11	3	1	1	413	1128	438	44	95	PRESIDENTE.
5	1	11	3	1	2	891	1128	268	43	96	Onorevole
5	1	11	3	1	3	1196	1128	161	56	96	Sacco,
5	1	11	3	1	4	1397	1128	208	43	96	durante
4	1	11	3	2	0	351	1204	1252	58	-1	
5	1	11	3	2	1	351	1206	48	42	96	la
5	1	11	3	2	2	416	1206	301	44	96	discussione
5	1	11	3	2	3	735	1206	48	44	96	di
5	1	11	3	2	4	803	1219	68	29	95	un
5	1	11	3	2	5	889	1206	196	54	95	disegno
5	1	11	3	2	6	1107	1204	48	43	96	di
5	1	11	3	2	7	1172	1206	137	56	96	legge
5	1	11	3	2	8	1325	1216	143	46	96	posso
5	1	11	3	2	9	1487	1206	116	44	96	dare
4	1	11	3	3	0	353	1278	1010	56	-1	
5	1	11	3	3	1	353	1278	47	42	96	la
5	1	11	3	3	2	429	1279	172	55	96	parola
5	1	11	3	3	3	629	1279	100	43	95	solo
5	1	11	3	3	4	760	1279	99	53	96	agli
5	1	11	3	3	5	887	1278	182	42	96	iscritti
5	1	11	3	3	6	1100	1290	31	29	96	a
5	1	11	3	3	7	1157	1279	206	52	96	parlare.
3	1	11	4	0	0	353	1360	1248	118	-1	
4	1	11	4	1	0	416	1360	1185	58	-1	
5	1	11	4	1	1	416	1362	217	42	95	SACCO.
5	1	11	4	1	2	665	1363	82	41	96	Ma
5	1	11	4	1	3	777	1362	44	42	96	io
5	1	11	4	1	4	852	1360	240	44	96	domando
5	1	11	4	1	5	1120	1360	51	43	96	di
5	1	11	4	1	6	1197	1363	195	55	93	parlare
5	1	11	4	1	7	1419	1362	182	42	67	sull’or-
4	1	11	4	2	0	353	1434	403	44	-1	
5	1	11	4	2	1	353	1434	114	44	96	dine
5	1	11	4	2	2	489	1435	76	43	96	dei
5	1	11	4	2	3	589	1434	167	42	73	lavori.
2	1	12	0	0	0	417	1516	830	44	-1	
3	1	12	1	0	0	417	1516	830	44	-1	
4	1	12	1	1	0	417	1516	830	44	-1	
5	1	12	1	1	1	417	1518	436	42	94	PRESIDENTE.
5	1	12	1	1	2	877	1516	72	44	95	Ne
5	1	12	1	1	3	969	1516	66	44	96	ha
5	1	12	1	1	4	1052	1516	195	43	92	facoltà.
2	1	13	0	0	0	357	1599	1264	2569	-1	
3	1	13	1	0	0	357	1599	1260	1740	-1	
4	1	13	1	1	0	419	1599	1186	56	-1	
5	1	13	1	1	1	419	1600	217	43	92	SACCO.
5	1	13	1	1	2	672	1600	173	55	95	Signor
5	1	13	1	1	3	876	1599	296	56	96	Presidente,
5	1	13	1	1	4	1203	1602	169	44	93	volevo
5	1	13	1	1	5	1400	1602	205	41	90	ricorda-
4	1	13	1	2	0	357	1670	1248	56	-1	
5	1	13	1	2	1	357	1684	52	32	96	re
5	1	13	1	2	2	432	1672	84	43	96	che
5	1	13	1	2	3	541	1672	192	54	96	quando
5	1	13	1	2	4	756	1671	45	41	87	si
5	1	13	1	2	5	829	1671	215	43	96	discusse
5	1	13	1	2	6	1068	1671	35	43	96	il
5	1	13	1	2	7	1128	1670	209	45	96	bilancio
5	1	13	1	2	8	1364	1672	77	43	92	del
5	1	13	1	2	9	1467	1671	138	43	91	Mini-
4	1	13	1	3	0	357	1743	1251	57	-1	
5	1	13	1	3	1	357	1746	127	41	93	stero
5	1	13	1	3	2	516	1744	323	46	87	dell’interno,
5	1	13	1	3	3	876	1756	89	31	92	con
5	1	13	1	3	4	997	1743	35	41	92	il
5	1	13	1	3	5	1067	1754	233	33	95	consenso
5	1	13	1	3	6	1332	1744	77	43	95	del
5	1	13	1	3	7	1443	1743	165	57	96	signor
4	1	13	1	4	0	357	1814	1252	58	-1	
5	1	13	1	4	1	357	1814	280	45	96	Presidente
5	1	13	1	4	2	661	1828	26	30	96	e
5	1	13	1	4	3	708	1815	73	43	96	del
5	1	13	1	4	4	809	1815	191	55	79	Senato,
5	1	13	1	4	5	1025	1816	219	56	89	avvertii,
5	1	13	1	4	6	1268	1827	28	31	96	a
5	1	13	1	4	7	1319	1828	138	32	96	nome
5	1	13	1	4	8	1479	1815	130	44	96	della
4	1	13	1	5	0	357	1890	1250	60	-1	
5	1	13	1	5	1	357	1890	43	41	94	1°
5	1	13	1	5	2	427	1891	348	47	95	Commissione
5	1	13	1	5	3	799	1894	325	54	96	permanente,
5	1	13	1	5	4	1149	1892	86	43	96	che
5	1	13	1	5	5	1257	1892	195	58	96	quando
5	1	13	1	5	6	1475	1894	41	42	93	si
5	1	13	1	5	7	1539	1906	68	32	92	sa-
4	1	13	1	6	0	360	1964	1248	46	-1	
5	1	13	1	6	1	360	1964	140	43	96	rebbe
5	1	13	1	6	2	524	1964	221	43	96	discusso
5	1	13	1	6	3	771	1964	34	42	76	il
5	1	13	1	6	4	828	1964	209	43	96	bilancio
5	1	13	1	6	5	1064	1966	76	41	96	del
5	1	13	1	6	6	1165	1964	254	46	96	Ministero
5	1	13	1	6	7	1444	1966	79	42	93	del
5	1	13	1	6	8	1547	1967	61	43	93	te-
4	1	13	1	7	0	359	2040	1250	58	-1	
5	1	13	1	7	1	359	2052	121	44	92	soro,
5	1	13	1	7	2	504	2042	49	42	95	la
5	1	13	1	7	3	576	2040	157	56	96	prima
5	1	13	1	7	4	757	2042	348	44	96	Commissione
5	1	13	1	7	5	1128	2042	76	42	96	del
5	1	13	1	7	6	1231	2043	181	44	96	Senato
5	1	13	1	7	7	1433	2056	84	42	95	per
5	1	13	1	7	8	1543	2043	66	55	95	gli
4	1	13	1	8	0	359	2111	1249	59	-1	
5	1	13	1	8	1	359	2111	144	44	87	affari
5	1	13	1	8	2	529	2112	126	44	96	della
5	1	13	1	8	3	683	2114	292	42	96	Presidenza
5	1	13	1	8	4	996	2114	79	42	96	del
5	1	13	1	8	5	1104	2114	247	56	96	Consiglio
5	1	13	1	8	6	1379	2128	25	30	93	e
5	1	13	1	8	7	1427	2114	181	44	92	dell’in-
4	1	13	1	9	0	359	2190	1253	60	-1	
5	1	13	1	9	1	359	2190	152	56	95	terno,
5	1	13	1	9	2	545	2191	202	43	96	avrebbe
5	1	13	1	9	3	780	2191	183	44	95	chiesto
5	1	13	1	9	4	993	2191	48	43	96	di
5	1	13	1	9	5	1073	2192	138	54	96	poter
5	1	13	1	9	6	1244	2192	176	58	96	sedere,
5	1	13	1	9	7	1455	2204	86	32	96	con
5	1	13	1	9	8	1575	2194	37	42	96	il
4	1	13	1	10	0	359	2262	1252	56	-1	
5	1	13	1	10	1	359	2272	90	32	96	suo
5	1	13	1	10	2	467	2262	221	56	95	relatore,
5	1	13	1	10	3	708	2264	200	43	96	accanto
5	1	13	1	10	4	928	2263	47	41	66	ai
5	1	13	1	10	5	993	2263	199	44	96	relatori
5	1	13	1	10	6	1208	2264	80	44	96	sul
5	1	13	1	10	7	1304	2264	213	44	96	bilancio
5	1	13	1	10	8	1533	2264	78	44	96	del
4	1	13	1	11	0	360	2334	1251	57	-1	
5	1	13	1	11	1	360	2334	175	56	96	tesoro,
5	1	13	1	11	2	565	2346	87	44	95	per
5	1	13	1	11	3	679	2335	49	43	94	la
5	1	13	1	11	4	752	2334	201	54	96	ragione
5	1	13	1	11	5	981	2335	87	44	96	che
5	1	13	1	11	6	1093	2335	47	44	96	le
5	1	13	1	11	7	1169	2346	134	45	96	spese
5	1	13	1	11	8	1329	2348	86	43	96	per
5	1	13	1	11	9	1445	2336	67	55	93	gli
5	1	13	1	11	10	1541	2350	70	30	92	or-
4	1	13	1	12	0	361	2404	1248	56	-1	
5	1	13	1	12	1	361	2406	112	53	92	gani
5	1	13	1	12	2	501	2419	22	29	96	e
5	1	13	1	12	3	549	2404	67	56	96	gli
5	1	13	1	12	4	640	2404	185	46	96	istituti
5	1	13	1	12	5	852	2407	85	45	96	che
5	1	13	1	12	6	961	2419	118	32	96	sono
5	1	13	1	12	7	1104	2407	129	44	96	nella
5	1	13	1	12	8	1260	2408	129	44	96	sfera
5	1	13	1	12	9	1413	2408	52	44	93	di
5	1	13	1	12	10	1492	2422	117	30	92	com-
4	1	13	1	13	0	361	2483	1251	60	-1	
5	1	13	1	13	1	361	2483	203	52	92	petenza
5	1	13	1	13	2	584	2483	125	44	96	della
5	1	13	1	13	3	732	2484	292	44	96	Presidenza
5	1	13	1	13	4	1043	2484	76	44	96	del
5	1	13	1	13	5	1141	2484	248	58	92	Consiglio
5	1	13	1	13	6	1404	2511	63	4	92	—
5	1	13	1	13	7	1485	2499	27	31	96	e
5	1	13	1	13	8	1529	2486	83	57	96	qui
4	1	13	1	14	0	363	2555	1250	47	-1	
5	1	13	1	14	1	363	2566	240	32	95	avremmo
5	1	13	1	14	2	625	2555	34	41	94	il
5	1	13	1	14	3	683	2567	230	32	96	consenso
5	1	13	1	14	4	933	2556	44	42	96	di
5	1	13	1	14	5	1004	2558	131	41	96	tutto
5	1	13	1	14	6	1156	2556	36	43	96	il
5	1	13	1	14	7	1216	2558	180	44	93	Senato
5	1	13	1	14	8	1413	2583	63	5	92	—
5	1	13	1	14	9	1496	2570	117	32	96	sono
4	1	13	1	15	0	361	2626	1252	60	-1	
5	1	13	1	15	1	361	2628	276	50	96	presentate
5	1	13	1	15	2	660	2626	196	46	96	insieme
5	1	13	1	15	3	883	2640	86	31	96	con
5	1	13	1	15	4	992	2628	160	52	96	quelle
5	1	13	1	15	5	1171	2630	76	42	96	del
5	1	13	1	15	6	1269	2631	174	55	96	tesoro,
5	1	13	1	15	7	1465	2643	80	29	96	ma
5	1	13	1	15	8	1564	2632	49	42	96	la
4	1	13	1	16	0	361	2696	1251	62	-1	
5	1	13	1	16	1	361	2696	198	43	82	attività
5	1	13	1	16	2	580	2698	47	42	96	di
5	1	13	1	16	3	651	2699	160	53	96	quegli
5	1	13	1	16	4	833	2699	192	43	96	Istituti
5	1	13	1	16	5	1047	2700	56	42	96	ed
5	1	13	1	16	6	1124	2702	169	53	96	organi
5	1	13	1	16	7	1315	2702	24	42	96	è
5	1	13	1	16	8	1361	2702	47	42	92	di
5	1	13	1	16	9	1431	2714	181	44	92	compe-
4	1	13	1	17	0	360	2774	1252	56	-1	
5	1	13	1	17	1	360	2774	143	42	96	tenza
5	1	13	1	17	2	527	2775	128	43	96	della
5	1	13	1	17	3	676	2775	159	55	96	prima
5	1	13	1	17	4	859	2775	349	47	95	Commissione
5	1	13	1	17	5	1229	2779	78	43	96	del
5	1	13	1	17	6	1333	2779	191	44	95	Senato.
5	1	13	1	17	7	1552	2780	60	42	96	In
4	1	13	1	18	0	361	2844	1251	50	-1	
5	1	13	1	18	1	361	2844	250	47	90	occasione
5	1	13	1	18	2	628	2846	131	42	96	della
5	1	13	1	18	3	781	2846	300	45	96	discussione
5	1	13	1	18	4	1100	2847	79	43	96	del
5	1	13	1	18	5	1200	2848	212	46	93	bilancio
5	1	13	1	18	6	1432	2850	180	44	91	dell’in-
4	1	13	1	19	0	363	2916	1249	56	-1	
5	1	13	1	19	1	363	2916	152	56	93	terno,
5	1	13	1	19	2	540	2918	216	53	77	segnialai
5	1	13	1	19	3	780	2918	85	44	96	che
5	1	13	1	19	4	888	2918	101	44	96	alla
5	1	13	1	19	5	1009	2918	244	46	96	relazione
5	1	13	1	19	6	1275	2934	148	33	93	erano
5	1	13	1	19	7	1445	2934	167	33	92	annes-
4	1	13	1	20	0	364	2988	1249	63	-1	
5	1	13	1	20	1	364	2998	51	33	96	se
5	1	13	1	20	2	439	2990	113	42	96	note
5	1	13	1	20	3	576	2990	76	41	96	sul
5	1	13	1	20	4	676	2988	212	46	96	bilancio
5	1	13	1	20	5	911	2990	76	42	96	del
5	1	13	1	20	6	1015	2992	170	55	96	tesoro,
5	1	13	1	20	7	1213	2995	308	43	96	concernenti
5	1	13	1	20	8	1545	2995	68	56	95	gli
4	1	13	1	21	0	363	3063	1253	64	-1	
5	1	13	1	21	1	363	3063	145	44	96	affari
5	1	13	1	21	2	544	3066	129	42	96	della
5	1	13	1	21	3	708	3066	288	45	96	Presidenza
5	1	13	1	21	4	1036	3067	76	44	96	del
5	1	13	1	21	5	1151	3067	269	60	95	Consiglio;
5	1	13	1	21	6	1459	3071	157	44	96	allora
4	1	13	1	22	0	365	3136	1252	58	-1	
5	1	13	1	22	1	365	3136	106	54	93	posi
5	1	13	1	22	2	503	3136	34	43	96	il
5	1	13	1	22	3	568	3138	247	56	96	problema
5	1	13	1	22	4	845	3152	24	30	96	e
5	1	13	1	22	5	900	3139	43	43	93	ci
5	1	13	1	22	6	975	3139	310	45	91	riservammo
5	1	13	1	22	7	1319	3143	46	43	96	di
5	1	13	1	22	8	1399	3142	218	45	96	chiedere
4	1	13	1	23	0	365	3208	1251	62	-1	
5	1	13	1	23	1	365	3219	99	31	96	una
5	1	13	1	23	2	485	3208	292	46	96	risoluzione
5	1	13	1	23	3	801	3211	251	44	96	definitiva
5	1	13	1	23	4	1073	3214	47	41	96	al
5	1	13	1	23	5	1147	3214	161	56	96	signor
5	1	13	1	23	6	1333	3215	283	44	96	Presidente
4	1	13	1	24	0	364	3279	763	60	-1	
5	1	13	1	24	1	364	3279	79	43	96	del
5	1	13	1	24	2	467	3280	190	44	96	Senato.
5	1	13	1	24	3	685	3282	111	56	80	Orta,
5	1	13	1	24	4	820	3295	29	29	96	a
5	1	13	1	24	5	872	3296	75	30	96	me
5	1	13	1	24	6	968	3296	159	43	94	pare...
3	1	13	2	0	0	367	3363	1250	128	-1	
4	1	13	2	1	0	428	3363	1189	63	-1	
5	1	13	2	1	1	428	3363	437	45	96	PRESIDENTE.
5	1	13	2	1	2	888	3367	269	45	96	Onorevole
5	1	13	2	1	3	1177	3370	163	56	96	Sacco,
5	1	13	2	1	4	1361	3371	63	43	95	lei
5	1	13	2	1	5	1445	3371	62	43	93	ha
5	1	13	2	1	6	1528	3372	89	43	92	fat-
4	1	13	2	2	0	367	3434	705	57	-1	
5	1	13	2	2	1	367	3434	50	44	96	to
5	1	13	2	2	2	448	3447	99	31	96	una
5	1	13	2	2	3	577	3438	228	53	96	proposta
5	1	13	2	2	4	839	3436	233	44	96	formale?
3	1	13	3	0	0	365	3515	1255	275	-1	
4	1	13	3	1	0	432	3515	1185	69	-1	
5	1	13	3	1	1	432	3515	216	45	93	SACCO.
5	1	13	3	1	2	677	3519	116	44	90	L’ho
5	1	13	3	1	3	819	3520	132	43	96	fatta
5	1	13	3	1	4	976	3522	156	44	96	allora
5	1	13	3	1	5	1157	3536	38	44	96	e,
5	1	13	3	1	6	1223	3539	50	29	96	se
5	1	13	3	1	7	1297	3527	90	43	96	ben
5	1	13	3	1	8	1413	3530	204	54	94	ricordo,
4	1	13	3	2	0	368	3588	1252	60	-1	
5	1	13	3	2	1	368	3588	199	54	96	proprio
5	1	13	3	2	2	597	3591	75	41	96	col
5	1	13	3	2	3	704	3603	87	31	96	suo
5	1	13	3	2	4	824	3604	245	44	96	consenso,
5	1	13	3	2	5	1104	3594	56	42	96	fu
5	1	13	3	2	6	1191	3596	133	44	96	detto
5	1	13	3	2	7	1359	3598	84	44	96	che
5	1	13	3	2	8	1472	3610	56	32	95	se
5	1	13	3	2	9	1559	3612	61	32	96	ne
4	1	13	3	3	0	368	3659	1251	55	-1	
5	1	13	3	3	1	368	3659	197	44	93	Sarebbe
5	1	13	3	3	2	591	3660	237	54	92	riparlato
5	1	13	3	3	3	856	3663	57	43	96	ed
5	1	13	3	3	4	940	3664	388	47	96	eventualmente
5	1	13	3	3	5	1353	3670	40	42	96	si
5	1	13	3	3	6	1421	3671	198	43	96	sarebbe
4	1	13	3	4	0	365	3728	930	62	-1	
5	1	13	3	4	1	365	3728	172	46	96	risolto
5	1	13	3	4	2	563	3731	34	41	96	il
5	1	13	3	4	3	625	3732	246	54	96	problema
5	1	13	3	4	4	899	3735	50	43	95	in
5	1	13	3	4	5	977	3738	172	52	96	questa
5	1	13	3	4	6	1173	3739	122	44	96	sede,
3	1	13	4	0	0	367	3812	1253	200	-1	
4	1	13	4	1	0	431	3812	1189	68	-1	
5	1	13	4	1	1	431	3812	437	48	95	PRESIDENTE.
5	1	13	4	1	2	901	3818	268	45	96	Onorevole
5	1	13	4	1	3	1216	3822	161	58	95	Sacco,
5	1	13	4	1	4	1427	3836	96	32	96	non
5	1	13	4	1	5	1555	3827	65	43	96	mi
4	1	13	4	2	0	368	3884	1251	67	-1	
5	1	13	4	2	1	368	3895	117	41	96	pare
5	1	13	4	2	2	509	3884	84	43	96	che
5	1	13	4	2	3	615	3888	173	51	96	questo
5	1	13	4	2	4	805	3888	79	43	96	sia
5	1	13	4	2	5	908	3890	35	41	96	il
5	1	13	4	2	6	967	3894	241	42	96	momento
5	1	13	4	2	7	1231	3894	168	45	96	adatto
5	1	13	4	2	8	1423	3908	85	43	93	per
5	1	13	4	2	9	1532	3898	87	44	92	sol-
4	1	13	4	3	0	367	3954	664	58	-1	
